"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","date","year","month","day","hour","minute","second","tzname"
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/05 23:52:00,2014,10,05,23,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/06 00:52:00,2014,10,06,00,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/06 01:52:00,2014,10,06,01,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/06 02:52:00,2014,10,06,02,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/06 03:52:00,2014,10,06,03,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/06 04:52:00,2014,10,06,04,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/06 05:52:00,2014,10,06,05,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/10/06 06:52:00,2014,10,06,06,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/10/06 07:52:00,2014,10,06,07,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/10/06 08:52:00,2014,10,06,08,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/06 09:52:00,2014,10,06,09,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/06 10:52:00,2014,10,06,10,52,00,America/New_York
Clear,0,0,0,0,0,0,16.7,16.1,2014/10/06 11:52:00,2014,10,06,11,52,00,America/New_York
Clear,0,0,0,0,0,0,17.8,16.1,2014/10/06 12:52:00,2014,10,06,12,52,00,America/New_York
Clear,0,0,0,0,0,0,18.3,16.1,2014/10/06 13:52:00,2014,10,06,13,52,00,America/New_York
Clear,0,0,0,0,0,0,17.8,16.1,2014/10/06 14:52:00,2014,10,06,14,52,00,America/New_York
Clear,0,0,0,0,0,0,17.8,16.1,2014/10/06 15:52:00,2014,10,06,15,52,00,America/New_York
Clear,0,0,0,0,0,0,16.7,16.1,2014/10/06 16:52:00,2014,10,06,16,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/06 17:52:00,2014,10,06,17,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/06 18:52:00,2014,10,06,18,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/10/06 19:52:00,2014,10,06,19,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/10/06 20:52:00,2014,10,06,20,52,00,America/New_York
Clear,0,0,0,0,0,0,12.2,16.1,2014/10/06 21:52:00,2014,10,06,21,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,2014/10/06 22:52:00,2014,10,06,22,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/10/06 23:52:00,2014,10,06,23,52,00,America/New_York
Clear,0,0,0,0,0,0,12.2,14.5,2014/10/07 00:52:00,2014,10,07,00,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/07 01:52:00,2014,10,07,01,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/10/07 02:52:00,2014,10,07,02,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,15.6,16.1,2014/10/07 03:52:00,2014,10,07,03,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/10/07 04:52:00,2014,10,07,04,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/10/07 05:52:00,2014,10,07,05,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,15.6,16.1,2014/10/07 06:52:00,2014,10,07,06,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,17.2,16.1,2014/10/07 07:52:00,2014,10,07,07,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 08:52:00,2014,10,07,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,20.0,16.1,2014/10/07 09:52:00,2014,10,07,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,20.6,16.1,2014/10/07 10:52:00,2014,10,07,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,21.1,16.1,2014/10/07 11:52:00,2014,10,07,11,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,21.1,16.1,2014/10/07 12:52:00,2014,10,07,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,20.6,16.1,2014/10/07 13:52:00,2014,10,07,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,20.6,16.1,2014/10/07 14:52:00,2014,10,07,14,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,21.1,16.1,2014/10/07 15:36:00,2014,10,07,15,36,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,21.0,16.1,2014/10/07 15:47:00,2014,10,07,15,47,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,21.1,16.1,2014/10/07 15:52:00,2014,10,07,15,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,20.6,16.1,2014/10/07 16:52:00,2014,10,07,16,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,19.4,16.1,2014/10/07 17:52:00,2014,10,07,17,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 18:01:00,2014,10,07,18,01,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 18:29:00,2014,10,07,18,29,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 18:36:00,2014,10,07,18,36,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,18.9,16.1,2014/10/07 18:52:00,2014,10,07,18,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.0,16.1,2014/10/07 19:50:00,2014,10,07,19,50,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,18.9,16.1,2014/10/07 19:52:00,2014,10,07,19,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,18.9,16.1,2014/10/07 20:52:00,2014,10,07,20,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.0,16.1,2014/10/07 21:47:00,2014,10,07,21,47,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,18.9,16.1,2014/10/07 21:52:00,2014,10,07,21,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 22:52:00,2014,10,07,22,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/07 23:04:00,2014,10,07,23,04,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/07 23:52:00,2014,10,07,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/08 00:09:00,2014,10,08,00,09,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/08 00:25:00,2014,10,08,00,25,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 00:52:00,2014,10,08,00,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 01:52:00,2014,10,08,01,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 02:04:00,2014,10,08,02,04,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 02:18:00,2014,10,08,02,18,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/08 02:32:00,2014,10,08,02,32,00,America/New_York
Overcast,0,0,0,0,0,0,19.0,16.1,2014/10/08 02:47:00,2014,10,08,02,47,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/08 02:52:00,2014,10,08,02,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 03:04:00,2014,10,08,03,04,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 03:23:00,2014,10,08,03,23,00,America/New_York
Overcast,0,0,0,0,0,0,19.0,16.1,2014/10/08 03:49:00,2014,10,08,03,49,00,America/New_York
Overcast,0,0,0,0,0,0,19.4,16.1,2014/10/08 03:52:00,2014,10,08,03,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,19.4,16.1,2014/10/08 04:21:00,2014,10,08,04,21,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,20.0,16.1,2014/10/08 04:49:00,2014,10,08,04,49,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,20.0,16.1,2014/10/08 04:52:00,2014,10,08,04,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,20.6,16.1,2014/10/08 05:26:00,2014,10,08,05,26,00,America/New_York
Light Rain,0,0,1,0,0,0,20.6,14.5,2014/10/08 05:52:00,2014,10,08,05,52,00,America/New_York
Rain,0,0,1,0,1,0,18.9,6.4,2014/10/08 06:25:00,2014,10,08,06,25,00,America/New_York
Thunderstorms and Rain,0,0,1,0,1,0,17.8,8.0,2014/10/08 06:32:00,2014,10,08,06,32,00,America/New_York
Light Rain,0,0,1,0,1,0,16.7,14.5,2014/10/08 06:52:00,2014,10,08,06,52,00,America/New_York
Light Rain,0,0,1,0,0,0,16.7,16.1,2014/10/08 07:07:00,2014,10,08,07,07,00,America/New_York
Overcast,0,0,0,0,0,0,16.7,16.1,2014/10/08 07:52:00,2014,10,08,07,52,00,America/New_York
Light Rain,0,0,1,0,1,0,16.7,14.5,2014/10/08 08:21:00,2014,10,08,08,21,00,America/New_York
Overcast,0,0,0,0,0,0,17.2,16.1,2014/10/08 08:52:00,2014,10,08,08,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,18.3,16.1,2014/10/08 09:52:00,2014,10,08,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,20.6,16.1,2014/10/08 10:52:00,2014,10,08,10,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,21.1,16.1,2014/10/08 11:08:00,2014,10,08,11,08,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,21.7,16.1,2014/10/08 11:34:00,2014,10,08,11,34,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,21.7,16.1,2014/10/08 11:52:00,2014,10,08,11,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,22.8,16.1,2014/10/08 12:52:00,2014,10,08,12,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,22.8,16.1,2014/10/08 13:52:00,2014,10,08,13,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,21.1,16.1,2014/10/08 14:52:00,2014,10,08,14,52,00,America/New_York
Clear,0,0,0,0,0,0,20.6,16.1,2014/10/08 15:52:00,2014,10,08,15,52,00,America/New_York
Clear,0,0,0,0,0,0,20.0,16.1,2014/10/08 16:52:00,2014,10,08,16,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,18.9,16.1,2014/10/08 17:52:00,2014,10,08,17,52,00,America/New_York
Clear,0,0,0,0,0,0,17.2,16.1,2014/10/08 18:52:00,2014,10,08,18,52,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/10/08 19:52:00,2014,10,08,19,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/08 20:52:00,2014,10,08,20,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/10/08 21:52:00,2014,10,08,21,52,00,America/New_York
Clear,0,0,0,0,0,0,14.4,16.1,2014/10/08 22:52:00,2014,10,08,22,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/08 23:52:00,2014,10,08,23,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/09 00:52:00,2014,10,09,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,11.1,16.1,2014/10/09 01:52:00,2014,10,09,01,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,2014/10/09 02:52:00,2014,10,09,02,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/10/09 03:52:00,2014,10,09,03,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/10/09 04:52:00,2014,10,09,04,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/10/09 05:52:00,2014,10,09,05,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/10/09 06:52:00,2014,10,09,06,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,2014/10/09 07:52:00,2014,10,09,07,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/09 08:52:00,2014,10,09,08,52,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/10/09 09:52:00,2014,10,09,09,52,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/10/09 10:52:00,2014,10,09,10,52,00,America/New_York
Clear,0,0,0,0,0,0,17.2,16.1,2014/10/09 11:52:00,2014,10,09,11,52,00,America/New_York
Clear,0,0,0,0,0,0,17.2,16.1,2014/10/09 12:52:00,2014,10,09,12,52,00,America/New_York
Clear,0,0,0,0,0,0,17.8,16.1,2014/10/09 13:52:00,2014,10,09,13,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,18.3,16.1,2014/10/09 14:52:00,2014,10,09,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,18.3,16.1,2014/10/09 15:52:00,2014,10,09,15,52,00,America/New_York
Clear,0,0,0,0,0,0,17.8,16.1,2014/10/09 16:52:00,2014,10,09,16,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/09 17:52:00,2014,10,09,17,52,00,America/New_York
Clear,0,0,0,0,0,0,14.4,16.1,2014/10/09 18:52:00,2014,10,09,18,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/09 19:52:00,2014,10,09,19,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/10/09 20:52:00,2014,10,09,20,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,2014/10/09 21:52:00,2014,10,09,21,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,11.1,16.1,2014/10/09 22:52:00,2014,10,09,22,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,2014/10/09 23:52:00,2014,10,09,23,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,2014/10/10 00:52:00,2014,10,10,00,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/10/10 01:52:00,2014,10,10,01,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/10/10 02:52:00,2014,10,10,02,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/10 03:52:00,2014,10,10,03,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/10/10 04:52:00,2014,10,10,04,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/10 05:52:00,2014,10,10,05,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/10 06:52:00,2014,10,10,06,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/10/10 07:52:00,2014,10,10,07,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,2014/10/10 08:52:00,2014,10,10,08,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/10/10 09:52:00,2014,10,10,09,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/10 10:52:00,2014,10,10,10,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/10 11:52:00,2014,10,10,11,52,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/10/10 12:52:00,2014,10,10,12,52,00,America/New_York
Clear,0,0,0,0,0,0,16.7,16.1,2014/10/10 13:52:00,2014,10,10,13,52,00,America/New_York
Clear,0,0,0,0,0,0,16.7,16.1,2014/10/10 14:52:00,2014,10,10,14,52,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/10/10 15:52:00,2014,10,10,15,52,00,America/New_York
Clear,0,0,0,0,0,0,15.6,16.1,2014/10/10 16:52:00,2014,10,10,16,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/10 17:52:00,2014,10,10,17,52,00,America/New_York
Clear,0,0,0,0,0,0,12.2,16.1,2014/10/10 18:52:00,2014,10,10,18,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/10/10 19:52:00,2014,10,10,19,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,8.3,16.1,2014/10/10 20:52:00,2014,10,10,20,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/10/10 21:52:00,2014,10,10,21,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,7.2,8.0,2014/10/10 22:52:00,2014,10,10,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.7,9.7,2014/10/10 23:52:00,2014,10,10,23,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,9.7,2014/10/11 00:52:00,2014,10,11,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,6.7,9.7,2014/10/11 01:52:00,2014,10,11,01,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,12.9,2014/10/11 02:52:00,2014,10,11,02,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,8.3,6.4,2014/10/11 03:52:00,2014,10,11,03,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,9.4,16.1,2014/10/11 04:52:00,2014,10,11,04,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.6,16.1,2014/10/11 05:52:00,2014,10,11,05,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.0,16.1,2014/10/11 06:52:00,2014,10,11,06,52,00,America/New_York
Light Rain,0,0,1,0,0,0,9.4,14.5,2014/10/11 07:52:00,2014,10,11,07,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.0,12.9,2014/10/11 08:52:00,2014,10,11,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.6,16.1,2014/10/11 09:52:00,2014,10,11,09,52,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,12.9,2014/10/11 10:52:00,2014,10,11,10,52,00,America/New_York
Rain,0,0,1,0,0,0,11.1,6.4,2014/10/11 11:43:00,2014,10,11,11,43,00,America/New_York
Rain,0,0,1,0,0,0,10.6,6.4,2014/10/11 11:52:00,2014,10,11,11,52,00,America/New_York
Rain,0,0,1,0,0,0,10.6,9.7,2014/10/11 12:01:00,2014,10,11,12,01,00,America/New_York
Rain,0,0,1,0,0,0,10.0,8.0,2014/10/11 12:52:00,2014,10,11,12,52,00,America/New_York
Rain,0,0,1,0,0,0,10.0,8.0,2014/10/11 13:17:00,2014,10,11,13,17,00,America/New_York
Light Rain,0,0,1,0,0,0,10.0,12.9,2014/10/11 13:52:00,2014,10,11,13,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.0,16.1,2014/10/11 14:24:00,2014,10,11,14,24,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,16.1,2014/10/11 14:42:00,2014,10,11,14,42,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,16.1,2014/10/11 14:52:00,2014,10,11,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,2014/10/11 15:19:00,2014,10,11,15,19,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,2014/10/11 15:52:00,2014,10,11,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,2014/10/11 16:04:00,2014,10,11,16,04,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,10.6,16.1,2014/10/11 16:52:00,2014,10,11,16,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,10.0,16.1,2014/10/11 17:05:00,2014,10,11,17,05,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,10.0,16.1,2014/10/11 17:14:00,2014,10,11,17,14,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,10.0,16.1,2014/10/11 17:32:00,2014,10,11,17,32,00,America/New_York
Clear,0,0,0,0,0,0,9.4,16.1,2014/10/11 17:52:00,2014,10,11,17,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,14.5,2014/10/11 18:52:00,2014,10,11,18,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,2014/10/11 19:52:00,2014,10,11,19,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.6,2.0,2014/10/11 20:10:00,2014,10,11,20,10,00,America/New_York
Mist,0,0,0,0,0,0,5.6,1.2,2014/10/11 20:12:00,2014,10,11,20,12,00,America/New_York
Fog,1,0,0,0,0,0,5.6,0.4,2014/10/11 20:40:00,2014,10,11,20,40,00,America/New_York
Fog,1,0,0,0,0,0,6.0,0.8,2014/10/11 20:49:00,2014,10,11,20,49,00,America/New_York
Fog,1,0,0,0,0,0,5.6,0.8,2014/10/11 20:52:00,2014,10,11,20,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.6,2.0,2014/10/11 20:58:00,2014,10,11,20,58,00,America/New_York
Clear,0,0,0,0,0,0,5.0,4.8,2014/10/11 21:27:00,2014,10,11,21,27,00,America/New_York
Clear,0,0,0,0,0,0,4.4,2.8,2014/10/11 21:34:00,2014,10,11,21,34,00,America/New_York
Mist,0,0,0,0,0,0,4.4,1.2,2014/10/11 21:44:00,2014,10,11,21,44,00,America/New_York
Fog,1,0,0,0,0,0,5.0,0.8,2014/10/11 21:52:00,2014,10,11,21,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.0,2.0,2014/10/11 21:57:00,2014,10,11,21,57,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.0,4.8,2014/10/11 22:01:00,2014,10,11,22,01,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.9,3.2,2014/10/11 22:12:00,2014,10,11,22,12,00,America/New_York
Clear,0,0,0,0,0,0,3.9,1.6,2014/10/11 22:19:00,2014,10,11,22,19,00,America/New_York
Clear,0,0,0,0,0,0,3.9,1.2,2014/10/11 22:27:00,2014,10,11,22,27,00,America/New_York
Clear,0,0,0,0,0,0,5.6,4.0,2014/10/11 22:41:00,2014,10,11,22,41,00,America/New_York
Clear,0,0,0,0,0,0,3.9,2.8,2014/10/11 22:52:00,2014,10,11,22,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,4.0,2014/10/11 23:02:00,2014,10,11,23,02,00,America/New_York
Clear,0,0,0,0,0,0,5.6,6.4,2014/10/11 23:09:00,2014,10,11,23,09,00,America/New_York
Clear,0,0,0,0,0,0,5.6,8.0,2014/10/11 23:52:00,2014,10,11,23,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,2.8,2014/10/12 00:27:00,2014,10,12,00,27,00,America/New_York
Fog,1,0,0,0,0,0,3.0,0.8,2014/10/12 00:50:00,2014,10,12,00,50,00,America/New_York
Fog,1,0,0,0,0,0,2.8,0.8,2014/10/12 00:52:00,2014,10,12,00,52,00,America/New_York
Mist,0,0,0,0,0,0,2.8,1.6,2014/10/12 01:01:00,2014,10,12,01,01,00,America/New_York
Mist,0,0,0,0,0,0,2.8,1.2,2014/10/12 01:04:00,2014,10,12,01,04,00,America/New_York
Mist,0,0,0,0,0,0,3.3,1.6,2014/10/12 01:15:00,2014,10,12,01,15,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.3,3.2,2014/10/12 01:21:00,2014,10,12,01,21,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.3,8.0,2014/10/12 01:29:00,2014,10,12,01,29,00,America/New_York
Clear,0,0,0,0,0,0,2.2,8.0,2014/10/12 01:52:00,2014,10,12,01,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,11.3,2014/10/12 02:52:00,2014,10,12,02,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/12 03:52:00,2014,10,12,03,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,12.9,2014/10/12 04:52:00,2014,10,12,04,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,11.3,2014/10/12 05:52:00,2014,10,12,05,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/10/12 06:52:00,2014,10,12,06,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/10/12 07:52:00,2014,10,12,07,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/10/12 08:52:00,2014,10,12,08,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/10/12 09:52:00,2014,10,12,09,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/10/12 10:52:00,2014,10,12,10,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/12 11:52:00,2014,10,12,11,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/12 12:52:00,2014,10,12,12,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/12 13:52:00,2014,10,12,13,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/12 14:52:00,2014,10,12,14,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/10/12 15:52:00,2014,10,12,15,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/10/12 16:52:00,2014,10,12,16,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/10/12 17:52:00,2014,10,12,17,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,2014/10/12 18:52:00,2014,10,12,18,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/10/12 19:52:00,2014,10,12,19,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/12 20:52:00,2014,10,12,20,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/10/12 21:52:00,2014,10,12,21,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/12 22:52:00,2014,10,12,22,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,14.5,2014/10/12 23:52:00,2014,10,12,23,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/10/13 00:52:00,2014,10,13,00,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/10/13 01:52:00,2014,10,13,01,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/10/13 02:52:00,2014,10,13,02,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/10/13 03:52:00,2014,10,13,03,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/13 04:52:00,2014,10,13,04,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/13 05:52:00,2014,10,13,05,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/10/13 06:52:00,2014,10,13,06,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/10/13 07:52:00,2014,10,13,07,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/10/13 08:52:00,2014,10,13,08,52,00,America/New_York
Clear,0,0,0,0,0,0,14.4,16.1,2014/10/13 09:52:00,2014,10,13,09,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/10/13 10:52:00,2014,10,13,10,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,15.6,16.1,2014/10/13 11:52:00,2014,10,13,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,16.7,16.1,2014/10/13 12:52:00,2014,10,13,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,16.7,16.1,2014/10/13 13:52:00,2014,10,13,13,52,00,America/New_York
