"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","precip","date","year","month","day","hour","minute","second","tzname"
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/03/06 17:52:00,2015,03,06,17,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.3,16.1,-9999.00,2015/03/06 18:52:00,2015,03,06,18,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.9,16.1,-9999.00,2015/03/06 19:52:00,2015,03,06,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.0,16.1,-9999.00,2015/03/06 20:52:00,2015,03,06,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.7,16.1,-9999.00,2015/03/06 21:52:00,2015,03,06,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.8,16.1,-9999.00,2015/03/06 22:52:00,2015,03,06,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.8,16.1,-9999.00,2015/03/06 23:52:00,2015,03,06,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.2,16.1,-9999.00,2015/03/07 00:52:00,2015,03,07,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-13.9,16.1,-9999.00,2015/03/07 01:52:00,2015,03,07,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-13.3,16.1,-9999.00,2015/03/07 02:52:00,2015,03,07,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-16.1,16.1,-9999.00,2015/03/07 03:52:00,2015,03,07,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-16.1,16.1,-9999.00,2015/03/07 04:52:00,2015,03,07,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-15.0,16.1,-9999.00,2015/03/07 05:52:00,2015,03,07,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-16.7,16.1,-9999.00,2015/03/07 06:52:00,2015,03,07,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.1,16.1,-9999.00,2015/03/07 07:52:00,2015,03,07,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/07 08:52:00,2015,03,07,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/03/07 09:52:00,2015,03,07,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/07 10:52:00,2015,03,07,10,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,0.0,2015/03/07 11:52:00,2015,03,07,11,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/07 12:52:00,2015,03,07,12,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/07 13:52:00,2015,03,07,13,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/07 14:52:00,2015,03,07,14,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/07 15:52:00,2015,03,07,15,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/07 16:52:00,2015,03,07,16,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 17:52:00,2015,03,07,17,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 18:52:00,2015,03,07,18,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 19:52:00,2015,03,07,19,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 20:52:00,2015,03,07,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 21:52:00,2015,03,07,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 22:52:00,2015,03,07,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/07 23:52:00,2015,03,07,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/08 00:52:00,2015,03,08,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/08 01:52:00,2015,03,08,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,14.5,-9999.00,2015/03/08 03:52:00,2015,03,08,03,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-7.8,14.5,-9999.00,2015/03/08 04:52:00,2015,03,08,04,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-9.4,11.3,-9999.00,2015/03/08 05:52:00,2015,03,08,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,-8.3,12.9,-9999.00,2015/03/08 06:52:00,2015,03,08,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,-7.2,11.3,-9999.00,2015/03/08 07:52:00,2015,03,08,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,-4.4,12.9,-9999.00,2015/03/08 08:52:00,2015,03,08,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/08 09:52:00,2015,03,08,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/08 10:52:00,2015,03,08,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/03/08 11:52:00,2015,03,08,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/08 12:52:00,2015,03,08,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/08 13:52:00,2015,03,08,13,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.0,16.1,0.0,2015/03/08 14:48:00,2015,03,08,14,48,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,14.5,0.0,2015/03/08 14:52:00,2015,03,08,14,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.2,9.7,0.0,2015/03/08 15:52:00,2015,03,08,15,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/08 16:52:00,2015,03,08,16,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/08 17:52:00,2015,03,08,17,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/08 18:52:00,2015,03,08,18,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/08 19:52:00,2015,03,08,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/08 20:52:00,2015,03,08,20,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/08 21:52:00,2015,03,08,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/08 22:52:00,2015,03,08,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/08 23:52:00,2015,03,08,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/09 00:52:00,2015,03,09,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/09 00:52:00,2015,03,09,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/03/09 01:52:00,2015,03,09,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/09 02:52:00,2015,03,09,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/03/09 03:52:00,2015,03,09,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.9,16.1,-9999.00,2015/03/09 04:52:00,2015,03,09,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.3,16.1,-9999.00,2015/03/09 05:52:00,2015,03,09,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/09 06:52:00,2015,03,09,06,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/03/09 07:52:00,2015,03,09,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/09 08:52:00,2015,03,09,08,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/09 09:52:00,2015,03,09,09,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/09 10:52:00,2015,03,09,10,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,-9999.00,2015/03/09 11:52:00,2015,03,09,11,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/03/09 12:52:00,2015,03,09,12,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/09 13:52:00,2015,03,09,13,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/09 14:52:00,2015,03,09,14,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/09 15:52:00,2015,03,09,15,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/09 16:52:00,2015,03,09,16,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/03/09 17:52:00,2015,03,09,17,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/09 18:52:00,2015,03,09,18,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/09 19:52:00,2015,03,09,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/03/09 20:52:00,2015,03,09,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/09 21:52:00,2015,03,09,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/03/09 22:52:00,2015,03,09,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.9,16.1,-9999.00,2015/03/09 23:52:00,2015,03,09,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/10 00:52:00,2015,03,10,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/03/10 01:52:00,2015,03,10,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/10 02:52:00,2015,03,10,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/10 03:52:00,2015,03,10,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/10 04:52:00,2015,03,10,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/10 05:52:00,2015,03,10,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/10 06:52:00,2015,03,10,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/10 07:52:00,2015,03,10,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/10 08:52:00,2015,03,10,08,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/10 09:52:00,2015,03,10,09,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/03/10 10:52:00,2015,03,10,10,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/03/10 11:52:00,2015,03,10,11,52,00,America/New_York
Clear,0,0,0,0,0,0,9.4,16.1,-9999.00,2015/03/10 12:52:00,2015,03,10,12,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/03/10 13:52:00,2015,03,10,13,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,-9999.00,2015/03/10 14:52:00,2015,03,10,14,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/03/10 15:52:00,2015,03,10,15,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/10 16:52:00,2015,03,10,16,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/03/10 17:52:00,2015,03,10,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,-9999.00,2015/03/10 18:52:00,2015,03,10,18,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,16.1,0.0,2015/03/10 19:52:00,2015,03,10,19,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,16.1,0.0,2015/03/10 20:52:00,2015,03,10,20,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,9.7,1.0,2015/03/10 21:52:00,2015,03,10,21,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,8.0,0.3,2015/03/10 22:14:00,2015,03,10,22,14,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,6.4,0.5,2015/03/10 22:27:00,2015,03,10,22,27,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,6.4,1.0,2015/03/10 22:50:00,2015,03,10,22,50,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,4.8,1.0,2015/03/10 22:52:00,2015,03,10,22,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,4.0,0.8,2015/03/10 23:52:00,2015,03,10,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,4.8,0.5,2015/03/11 00:13:00,2015,03,11,00,13,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,2.8,1.0,2015/03/11 00:33:00,2015,03,11,00,33,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,1.2,1.3,2015/03/11 00:44:00,2015,03,11,00,44,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,1.2,1.5,2015/03/11 00:52:00,2015,03,11,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,1.6,1.0,2015/03/11 01:52:00,2015,03,11,01,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,1.2,0.0,2015/03/11 02:32:00,2015,03,11,02,32,00,America/New_York
Light Rain,1,0,1,0,0,0,4.4,0.8,0.0,2015/03/11 02:52:00,2015,03,11,02,52,00,America/New_York
Light Rain,1,0,1,0,0,0,5.6,0.8,0.3,2015/03/11 03:52:00,2015,03,11,03,52,00,America/New_York
Light Rain,1,0,1,0,0,0,3.9,0.4,0.0,2015/03/11 04:07:00,2015,03,11,04,07,00,America/New_York
Fog,1,0,0,0,0,0,5.0,0.8,0.0,2015/03/11 04:52:00,2015,03,11,04,52,00,America/New_York
Fog,1,0,0,0,0,0,5.0,0.4,-9999.00,2015/03/11 05:07:00,2015,03,11,05,07,00,America/New_York
Fog,1,0,0,0,0,0,4.4,0.4,-9999.00,2015/03/11 05:52:00,2015,03,11,05,52,00,America/New_York
Fog,1,0,0,0,0,0,5.0,0.8,-9999.00,2015/03/11 06:08:00,2015,03,11,06,08,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,3.2,-9999.00,2015/03/11 06:33:00,2015,03,11,06,33,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,4.8,-9999.00,2015/03/11 06:45:00,2015,03,11,06,45,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,6.4,-9999.00,2015/03/11 06:52:00,2015,03,11,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,2.8,-9999.00,2015/03/11 07:13:00,2015,03,11,07,13,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,4.8,-9999.00,2015/03/11 07:21:00,2015,03,11,07,21,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,4.0,-9999.00,2015/03/11 07:36:00,2015,03,11,07,36,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,8.0,-9999.00,2015/03/11 07:45:00,2015,03,11,07,45,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,9.7,-9999.00,2015/03/11 07:52:00,2015,03,11,07,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.0,12.9,-9999.00,2015/03/11 08:15:00,2015,03,11,08,15,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/11 08:45:00,2015,03,11,08,45,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/03/11 08:52:00,2015,03,11,08,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/03/11 09:52:00,2015,03,11,09,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,-9999.00,2015/03/11 10:52:00,2015,03,11,10,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,-9999.00,2015/03/11 11:52:00,2015,03,11,11,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,-9999.00,2015/03/11 12:52:00,2015,03,11,12,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,-9999.00,2015/03/11 13:52:00,2015,03,11,13,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/03/11 14:52:00,2015,03,11,14,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,-9999.00,2015/03/11 15:52:00,2015,03,11,15,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/03/11 16:52:00,2015,03,11,16,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/03/11 17:52:00,2015,03,11,17,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,-9999.00,2015/03/11 18:52:00,2015,03,11,18,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,-9999.00,2015/03/11 19:52:00,2015,03,11,19,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/03/11 20:52:00,2015,03,11,20,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,-9999.00,2015/03/11 21:52:00,2015,03,11,21,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/03/11 22:52:00,2015,03,11,22,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/11 23:52:00,2015,03,11,23,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/12 00:52:00,2015,03,12,00,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/12 01:52:00,2015,03,12,01,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/12 02:52:00,2015,03,12,02,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/12 03:52:00,2015,03,12,03,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/12 04:52:00,2015,03,12,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/12 05:52:00,2015,03,12,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/12 06:52:00,2015,03,12,06,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/03/12 07:52:00,2015,03,12,07,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/12 08:52:00,2015,03,12,08,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/12 09:52:00,2015,03,12,09,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/12 10:52:00,2015,03,12,10,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/12 11:52:00,2015,03,12,11,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/12 12:52:00,2015,03,12,12,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/12 13:52:00,2015,03,12,13,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/12 14:52:00,2015,03,12,14,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/12 15:52:00,2015,03,12,15,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/12 16:52:00,2015,03,12,16,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/12 17:52:00,2015,03,12,17,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/12 18:52:00,2015,03,12,18,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/12 19:52:00,2015,03,12,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/12 20:52:00,2015,03,12,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/12 21:52:00,2015,03,12,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/12 22:52:00,2015,03,12,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/12 23:52:00,2015,03,12,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/03/13 00:52:00,2015,03,13,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.9,16.1,-9999.00,2015/03/13 01:52:00,2015,03,13,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/03/13 02:52:00,2015,03,13,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/13 03:52:00,2015,03,13,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/13 04:52:00,2015,03,13,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/13 05:52:00,2015,03,13,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/13 06:52:00,2015,03,13,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/13 07:52:00,2015,03,13,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/03/13 08:52:00,2015,03,13,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/13 09:52:00,2015,03,13,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 10:52:00,2015,03,13,10,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/13 11:52:00,2015,03,13,11,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/13 12:52:00,2015,03,13,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/03/13 13:52:00,2015,03,13,13,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/13 14:52:00,2015,03,13,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/03/13 15:52:00,2015,03,13,15,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/03/13 16:52:00,2015,03,13,16,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/13 17:52:00,2015,03,13,17,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/13 18:52:00,2015,03,13,18,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 19:52:00,2015,03,13,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 20:52:00,2015,03,13,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 21:52:00,2015,03,13,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 22:52:00,2015,03,13,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/13 23:52:00,2015,03,13,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/14 00:52:00,2015,03,14,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/14 01:52:00,2015,03,14,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/14 02:52:00,2015,03,14,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/03/14 03:52:00,2015,03,14,03,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/14 04:52:00,2015,03,14,04,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/14 05:52:00,2015,03,14,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/14 06:52:00,2015,03,14,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/14 07:52:00,2015,03,14,07,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,16.1,0.0,2015/03/14 08:08:00,2015,03,14,08,08,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,9.7,0.0,2015/03/14 08:52:00,2015,03,14,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,11.3,0.0,2015/03/14 09:11:00,2015,03,14,09,11,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,9.7,0.3,2015/03/14 09:39:00,2015,03,14,09,39,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,9.7,0.3,2015/03/14 09:52:00,2015,03,14,09,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,8.0,0.0,2015/03/14 10:05:00,2015,03,14,10,05,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,11.3,0.3,2015/03/14 10:18:00,2015,03,14,10,18,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,9.7,0.5,2015/03/14 10:52:00,2015,03,14,10,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,8.0,0.5,2015/03/14 11:52:00,2015,03,14,11,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,8.0,0.8,2015/03/14 12:52:00,2015,03,14,12,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,8.0,1.5,2015/03/14 13:52:00,2015,03,14,13,52,00,America/New_York
Rain,0,0,1,0,0,0,6.1,4.8,1.8,2015/03/14 14:52:00,2015,03,14,14,52,00,America/New_York
Rain,0,0,1,0,0,0,7.2,4.0,2.0,2015/03/14 15:35:00,2015,03,14,15,35,00,America/New_York
Rain,0,0,1,0,0,0,7.2,4.0,3.6,2015/03/14 15:52:00,2015,03,14,15,52,00,America/New_York
Rain,0,0,1,0,0,0,7.2,4.8,0.5,2015/03/14 16:04:00,2015,03,14,16,04,00,America/New_York
Rain,0,0,1,0,0,0,7.2,2.8,1.5,2015/03/14 16:14:00,2015,03,14,16,14,00,America/New_York
Heavy Rain,0,0,1,0,0,0,7.8,3.2,4.6,2015/03/14 16:52:00,2015,03,14,16,52,00,America/New_York
Rain,0,0,1,0,0,0,7.8,4.8,1.3,2015/03/14 17:10:00,2015,03,14,17,10,00,America/New_York
Rain,0,0,1,0,0,0,7.8,3.2,2.3,2015/03/14 17:29:00,2015,03,14,17,29,00,America/New_York
