"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","0","0","0","10.811111111111114","15.131666666666664","1","0","0","0.15","0","0.7033333333333334","-5.111111111111111","12.182222222222217","0","Wed Jan 07 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802105263157898","15.15","1","0","0","0.15526315789473683","0","0.7252631578947369","-6","12.17631578947368","0","Wed Jan 07 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801578947368425","15.158947368421051","1","0","0","0.15526315789473683","0","0.7373684210526317","-6.526315789473684","12.161578947368422","0","Wed Jan 07 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801052631578951","15.169473684210521","1","0","0","0.1394736842105263","0","0.7331578947368421","-7","12.150000000000002","0","Wed Jan 07 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.167894736842102","1","0","0","0.14210526315789473","0","0.7263157894736842","-7","12.137368421052633","0","Wed Jan 07 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800526315789478","15.169473684210521","1","0","0","0.15263157894736842","0","0.7152631578947367","-7","12.122105263157891","0","Wed Jan 07 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.185555555555558","1","0","0","0.14444444444444443","0","0.7049999999999998","-7.944444444444445","12.106666666666662","0","Wed Jan 07 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.188421052631577","1","0","0","0.15","0","0.7547368421052632","-8","12.099999999999996","0","Wed Jan 07 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.188888888888888","1","0","0","0.14166666666666666","0","0.7321052631578947","-8","12.087368421052634","0","Wed Jan 07 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.193157894736837","1","0","0","0.13947368421052628","0","0.733888888888889","-8.333333333333334","12.080000000000004","0","Wed Jan 07 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.201052631578941","1","0","0","0.13421052631578947","0","0.7168421052631581","-9","12.071578947368423","0","Wed Jan 07 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000002","15.202352941176471","1","0","0","0.12941176470588234","0","0.7476470588235294","-9","12.055294117647056","0","Thu Jan 08 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.203333333333331","1","0","0","0.12777777777777777","0","0.7894444444444444","-9","12.047777777777776","0","Thu Jan 08 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.204736842105266","1","0","0","0.1394736842105263","0","0.7242105263157895","-9.263157894736842","12.031578947368423","0","Thu Jan 08 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.22105263157895","1","0","0","0.13421052631578947","0","0.7878947368421054","-10","12.027368421052635","0","Thu Jan 08 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.21947368421053","1","0","0","0.14210526315789473","0","0.6968421052631579","-10","12.018421052631581","0","Thu Jan 08 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.237368421052636","1","0","0","0.14736842105263154","0","0.7999999999999999","-10.842105263157896","12.013684210526318","0","Thu Jan 08 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.240000000000004","1","0","0","0.14999999999999997","0","0.7431578947368421","-11","11.997368421052634","0","Thu Jan 08 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.240526315789475","1","0","0","0.15526315789473683","0","0.7594736842105263","-11","11.98263157894737","0","Thu Jan 08 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.241578947368422","1","0","0","0.1447368421052631","0","0.8221052631578949","-11","11.973157894736842","0","Thu Jan 08 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.240526315789475","1","0","0","0.13157894736842102","0","0.7736842105263159","-11","11.96052631578947","0","Thu Jan 08 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.256842105263155","1","0","0","0.1368421052631579","0","0.7705263157894736","-11.789473684210526","11.946842105263158","0","Thu Jan 08 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.261111111111108","1","0","0","0.1444444444444444","0","0.8489473684210526","-12","11.928947368421055","0","Thu Jan 08 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.261111111111111","1","0","0","0.1333333333333333","0","0.8323529411764704","-12","11.885555555555557","0","Thu Jan 08 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.259473684210525","1","0","0","0.1526315789473684","0","0.7599999999999999","-12","11.558333333333332","0","Thu Jan 08 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.799999999999999","15.26","1","0","0","0.1416666666666667","0","0.8649999999999999","-12","10.931666666666667","0","Thu Jan 08 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.799999999999999","15.26","1","0","0","20.082222222222224","2.0022222222222226","0.7399999999999998","-12","12.635555555555557","0","Thu Jan 08 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.800000000000004","15.223684210526315","1","0","0","20.581052631578952","2.8926315789473684","0.7294736842105263","-10.105263157894736","13.135263157894736","0","Thu Jan 08 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.803157894736843","15.168421052631576","1","0","0","20.367894736842107","3.714210526315789","0.6815789473684211","-6.947368421052632","13.521052631578947","0","Thu Jan 08 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.826315789473687","15.111052631578948","1","0","0","19.865263157894738","4.340526315789473","0.6389473684210527","-4","14.100000000000001","0","Thu Jan 08 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.85","15.06526315789474","1","0.7368421052631579","0","21.470526315789478","4.422631578947367","0.5647368421052632","-1.368421052631579","15.015263157894738","0","Thu Jan 08 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.865789473684211","15.03","1","1","0","22.302105263157895","4.085263157894737","0.5910526315789473","0.3684210526315789","15.062105263157893","0","Thu Jan 08 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.880588235294116","14.998823529411764","1","1","0","22.371764705882352","3.8182352941176476","0.6627777777777779","2.235294117647059","15.01","0","Thu Jan 08 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.894210526315792","14.977894736842108","1","1","0","22.454736842105266","3.654736842105263","0.6722222222222222","3.6315789473684212","14.983888888888888","0","Thu Jan 08 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.904736842105262","14.952631578947367","1","1","0","22.399473684210527","3.568421052631579","0.6363157894736842","4.7894736842105265","14.97157894736842","0","Thu Jan 08 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.912631578947364","14.93368421052632","1","1","0","22.320526315789476","3.4457894736842114","0.6494736842105264","5.947368421052632","14.925263157894737","0","Thu Jan 08 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.926875","14.306875000000002","1","1","0","22.500625","3.105625","0.60125","7.1875","14.29875","0","Thu Jan 08 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 08 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Fri Jan 09 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sat Jan 10 2015 09:40:00 GMT-0500 (EST)"
