"did","charge","battery_overload","overload","charging","battery_full_voltage","overdischarge_voltage","load_on","charge_current","battery_temperature","battery_full","over_discharge","pv_voltage","load_current","battery_voltage","load_short","date"
tidbase4,"92.71193192407387","0","0","0","14.649843750000002","10.94753125","1","0","11","0","0","0.16210937500000006","1.0539374999999997","12.279499999999999","0","Sat Apr 04 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"92.39095715130622","0","0","0","14.650115131578952","10.947960526315791","1","0","11.001644736842104","0","0","0.16217105263157897","1.0606085526315787","12.27200657894737","0","Sat Apr 04 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"92.07928053362461","0","0","0","14.640328947368424","10.952483552631579","1","0","11.536184210526315","0","0","0.1614309210526316","1.0535690789473684","12.26733552631579","0","Sat Apr 04 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"91.75976229284167","0","0","0","14.635500000000002","10.95421875","1","0","11.7875","0","0","0.16234375","1.056734375","12.26103125","0","Sat Apr 04 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"91.43755497832281","0","0","0","14.631628289473685","10.955953947368421","1","0","12","0","0","0.16307565789473683","1.056891447368421","12.255","0","Sat Apr 04 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"91.11935789098808","0","0","0","14.632859374999995","10.956124999999998","1","0","11.9234375","0","0","0.16109374999999998","1.0539375","12.24803125","0","Sat Apr 04 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"90.79803386535228","0","0","0","14.648947368421055","10.948782894736844","1","0","11.057565789473685","0","0","0.16266447368421053","1.0603618421052632","12.244062499999998","0","Sat Apr 04 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"90.4773248529504","0","0","0","14.650015625","10.947828125000001","1","0","11","0","0","0.16046875","1.0530468750000002","12.2378125","0","Sat Apr 04 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"90.15788145612497","0","0","0","14.64983552631579","10.947253289473684","1","0","11","0","0","0.16011513157894736","1.0455756578947366","12.231990131578948","0","Sat Apr 04 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"89.84366009070472","0","0","0","14.649781249999998","10.947374999999997","1","0","11","0","0","0.160625","1.04159375","12.226499999999998","0","Sat Apr 04 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"89.52390989593735","0","0","0","14.649901315789473","10.947072368421052","1","0","11","0","0","0.1611019736842105","1.0561677631578947","12.21904605263158","0","Sat Apr 04 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"89.2014206426106","0","0","0","14.650499999999997","10.94740625","1","0","11","0","0","0.16195312500000003","1.0700937500000003","12.21246875","0","Sat Apr 04 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"88.87628063771785","0","0","0","14.650361842105266","10.947286184210528","1","0","11","0","0","0.1625","1.0761019736842106","12.205230263157896","0","Sat Apr 04 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"88.54755507541233","0","0","0","14.650484375000001","10.946328124999997","1","0","11","0","0","0.16203125000000002","1.085296875","12.202828125000002","0","Sat Apr 04 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"88.22416181110087","0","0","0","14.64988486842105","10.947286184210528","1","0","11","0","0","0.16011513157894736","1.0511019736842107","12.196101973684211","0","Sat Apr 04 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"87.90044381570699","0","0","0","14.650078125000002","10.946921875000001","1","0","11","0","0","0.19546874999999997","1.071890625","12.189859374999997","0","Sat Apr 04 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"87.5759667506096","0","0","0","14.650213815789474","10.947434210526314","1","0","11","0","0","3.5534539473684217","1.073947368421053","12.187500000000004","0","Sat Apr 04 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"87.258699188321","0","0","0.5608552631578947","14.64358552631579","10.951015625","1","0.005361842105263158","11.348684210526315","0","0","12.053828124999999","1.074296875","12.189484375000001","0","Sat Apr 04 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"86.93664565385318","0","0","1","14.621453124999997","10.961809210526317","1","0.018140624999999997","12.5890625","0","0","14.68590460526316","1.0726315789473684","12.190082236842105","0","Sat Apr 04 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"86.62419433338418","0","0","1","14.606825657894735","10.969194078947368","1","0.06416118421052631","13.4375","0","0","14.544292763157893","1.0580592105263158","12.18894736842105","0","Sat Apr 04 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"86.33349533417676","0","0","1","14.593203124999999","10.975578125000002","1","0.14818749999999997","14.228125","0","0","15.722421875","1.075328125","12.188843749999998","0","Sat Apr 04 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"86.04862702696819","0","0","1","14.578651315789473","10.98202302631579","1","0.09669407894736842","15","0","0","15.671101973684214","1.0687171052631579","12.18182565789474","0","Sat Apr 04 2015 07:40:00 GMT-0400 (EDT)"
tidbase4,"85.74970112159673","0","0","1","14.572296874999997","10.98478125","1","0.10765624999999998","15.3734375","0","0","15.834609375","1.0795","12.177875","0","Sat Apr 04 2015 08:00:00 GMT-0400 (EDT)"
tidbase4,"85.45655928702759","0","0","1","14.569144736842107","10.986546052631578","1","0.13162828947368424","15.529605263157896","0","0","14.590180921052635","1.087713815789474","12.174901315789473","0","Sat Apr 04 2015 08:20:00 GMT-0400 (EDT)"
tidbase4,"85.16319024376757","0","0","1","14.57825","10.982359375","1","0.09864062499999998","15","0","0","15.534765625","1.072046875","12.172796875","0","Sat Apr 04 2015 08:40:00 GMT-0400 (EDT)"
tidbase4,"84.92490640263318","0","0","1","14.577993421052632","10.982680921052628","1","0.5189309210526316","15","0","0","16.397335526315786","1.0537664473684214","12.193618421052632","0","Sat Apr 04 2015 09:00:00 GMT-0400 (EDT)"
tidbase4,"84.80830378068684","0","0","1","14.568234375","10.987828124999998","1","0.7620000000000001","15.5609375","0","0","17.811328125000003","1.0668437499999999","12.214609374999998","0","Sat Apr 04 2015 09:20:00 GMT-0400 (EDT)"
tidbase4,"84.89193562173102","0","0","1","14.557516447368418","10.992878289473687","1","2.0625164473684205","16.15296052631579","0","0","18.73853618421053","1.0630427631578947","12.353980263157894","0","Sat Apr 04 2015 09:40:00 GMT-0400 (EDT)"
tidbase4,"85.48552163444496","0","0","1","14.526718749999997","11.009312499999998","1","3.473203125","17.803125","0","0","18.129687500000003","1.044578125","12.58846875","0","Sat Apr 04 2015 10:00:00 GMT-0400 (EDT)"
tidbase4,"86.09386863062146","0","0","1","14.500246710526316","11.022713815789471","1","3.2729276315789466","19.300986842105264","0","0","18.292401315789473","1.0363815789473685","12.647812500000002","0","Sat Apr 04 2015 10:20:00 GMT-0400 (EDT)"
tidbase4,"87.06384615104547","0","0","1","14.473124999999996","11.03590460526316","1","4.983930921052632","20.78453947368421","0","0","18.228174342105262","1.0173519736842107","12.810082236842103","0","Sat Apr 04 2015 10:40:00 GMT-0400 (EDT)"
tidbase4,"88.53354929504538","0","0","1","14.431265624999998","11.058515625000002","1","6.105953125","23.1296875","0","0","16.84015625","1.028078125","12.934984374999996","0","Sat Apr 04 2015 11:00:00 GMT-0400 (EDT)"
tidbase4,"89.75693236940899","0","0","1","14.399638157894737","11.073240131578943","1","4.505855263157895","24.939144736842106","0","0","17.762631578947367","1.0253125","12.836430921052633","0","Sat Apr 04 2015 11:20:00 GMT-0400 (EDT)"
tidbase4,"90.68847762396385","0","0","1","14.397890624999997","11.074046875","1","4.517156249999999","25","0","0","18.089921875","1.0273125000000003","12.842359375000001","0","Sat Apr 04 2015 11:40:00 GMT-0400 (EDT)"
tidbase4,"91.87453509100305","0","0","1","14.396858552631578","11.074934210526317","1","4.458371710526315","25","0","0","17.736726973684213","1.0169407894736842","12.877187500000002","0","Sat Apr 04 2015 12:00:00 GMT-0400 (EDT)"
tidbase4,"92.84199810186178","0","0","1","14.396203124999996","11.075484374999998","1","3.9493593750000002","25","0","0","17.988046875000002","1.0098749999999999","12.865062499999999","0","Sat Apr 04 2015 12:20:00 GMT-0400 (EDT)"
tidbase4,"93.69850147013554","0","0","1","14.399342105263159","11.073799342105264","1","3.5320723684210527","24.870065789473685","0","0","17.869786184210522","1.0165296052631576","12.83360197368421","0","Sat Apr 04 2015 12:40:00 GMT-0400 (EDT)"
tidbase4,"94.74298620082325","0","0","1","14.405065789473682","11.07246875","1","5.474407894736841","24.621875","0","0","17.101171875000002","1.005234375","12.993249999999998","0","Sat Apr 04 2015 13:00:00 GMT-0400 (EDT)"
tidbase4,"95.63759493651953","0","0","1","14.400468749999998","11.072828947368421","1","2.5513749999999997","24.81907894736842","0","0","18.096184210526314","1.0329934210526315","12.822845394736843","0","Sat Apr 04 2015 13:20:00 GMT-0400 (EDT)"
tidbase4,"96.37339254386163","0","0","1","14.414868421052635","11.066463815789472","1","4.605016447368421","24","0","0","17.731381578947367","1.0000822368421052","12.966069078947369","0","Sat Apr 04 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"97.74597522391406","0","0","1","14.414593749999998","11.06746875","1","6.1773750000000005","24","0","0","17.636640625000002","0.9910937500000001","13.138734375000002","0","Sat Apr 04 2015 14:00:00 GMT-0400 (EDT)"
tidbase4,"99.27340029924817","0","0","1","14.41498355263158","11.067598684210527","1","5.801282894736842","24","0","0","17.712878289473686","1.0038651315789475","13.165115131578947","0","Sat Apr 04 2015 14:20:00 GMT-0400 (EDT)"
tidbase4,"100.45587535799238","0","0","1","14.424031249999999","11.062359375000003","1","3.7299531249999993","23.4859375","0","0","19.633515624999998","1.0197187500000002","13.063828125000004","0","Sat Apr 04 2015 14:40:00 GMT-0400 (EDT)"
tidbase4,"100.94788115170228","0","0","1","14.454259868421051","11.046134868421053","1","2.188799342105263","21.86513157894737","0","0","20.297006578947368","1.029473684210526","12.937023026315789","0","Sat Apr 04 2015 15:00:00 GMT-0400 (EDT)"
tidbase4,"101.33725967025845","0","0","1","14.473453125","11.035609374999998","1","2.4040781249999994","20.79375","0","0","19.72234375","1.0233593749999998","12.960437500000001","0","Sat Apr 04 2015 15:20:00 GMT-0400 (EDT)"
tidbase4,"101.65301794494948","0","0","1","14.491973684210524","11.02674342105263","1","1.5295559210526317","19.78125","0","0","19.894374999999997","1.023092105263158","12.879720394736841","0","Sat Apr 04 2015 15:40:00 GMT-0400 (EDT)"
tidbase4,"101.68145161990421","0","0","1","14.506812499999999","11.02003125","1","1.0876562499999998","19","0","0","20.497578124999997","1.039640625","12.775375","0","Sat Apr 04 2015 16:00:00 GMT-0400 (EDT)"
tidbase4,"101.76520709327508","0","0","1","14.506677631578947","11.020098684210527","1","1.4506249999999998","18.970394736842106","0","0","19.830065789473686","1.0262828947368423","12.805542763157897","0","Sat Apr 04 2015 16:20:00 GMT-0400 (EDT)"
tidbase4,"101.78560252925195","0","0","1","14.523042763157894","11.012171052631578","1","0.7331085526315789","18.03125","0","0","19.863042763157893","1.0284046052631581","12.721529605263155","0","Sat Apr 04 2015 16:40:00 GMT-0400 (EDT)"
tidbase4,"101.64179019331098","0","0","1","14.530531250000001","11.008296875","1","0.3882656249999999","17.615625","0","0","17.647031250000005","1.036265625","12.663015625","0","Sat Apr 04 2015 17:00:00 GMT-0400 (EDT)"
tidbase4,"101.4181527751363","0","0","1","14.552187499999999","10.996726973684211","1","0.28519736842105264","16.424342105263158","0","0","16.936233552631577","1.0327302631578947","12.627171052631578","0","Sat Apr 04 2015 17:20:00 GMT-0400 (EDT)"
tidbase4,"101.18532166425351","0","0","1","14.571156249999998","10.987140624999999","1","0.23020312499999998","15.390625","0","0","16.694687500000004","1.0297500000000004","12.609828125000002","0","Sat Apr 04 2015 17:40:00 GMT-0400 (EDT)"
tidbase4,"100.93106884052457","0","0","1","14.588404605263158","10.97902960526316","1","0.1701644736842105","14.416118421052632","0","0","15.588042763157896","1.0367598684210524","12.58792763157895","0","Sat Apr 04 2015 18:00:00 GMT-0400 (EDT)"
tidbase4,"100.65891030136785","0","0","1","14.5995","10.973562499999998","1","0.12279687499999999","13.8078125","0","0","14.910156250000005","1.047140625","12.573734374999999","0","Sat Apr 04 2015 18:20:00 GMT-0400 (EDT)"
tidbase4,"100.37493354044327","0","0","1","14.61296052631579","10.967335526315788","1","0.06771381578947369","13","0","0","15.584177631578948","1.0153453947368423","12.551726973684211","0","Sat Apr 04 2015 18:40:00 GMT-0400 (EDT)"
tidbase4,"100.07731906894409","0","0","1","14.616984375000005","10.965343749999999","1","0.01884375","12.7546875","0","0","15.556078124999999","1.0263437499999999","12.535859375000003","0","Sat Apr 04 2015 19:00:00 GMT-0400 (EDT)"
tidbase4,"99.76642998085879","0","0","0.0625","14.642763157894736","10.952220394736841","1","0.0005921052631578947","11.393092105263158","0","0","5.556217105263158","1.0338980263157895","12.516233552631581","0","Sat Apr 04 2015 19:20:00 GMT-0400 (EDT)"
tidbase4,"99.45488437690202","0","0","0","14.666859374999996","10.939890625","1","0","10.0328125","0","0","0.189140625","1.018109375","12.499218749999999","0","Sat Apr 04 2015 19:40:00 GMT-0400 (EDT)"
tidbase4,"99.14660347039269","0","0","0","14.68371710526316","10.932072368421052","1","0","9.101973684210526","0","0","0.16110197368421056","1.0104111842105263","12.485986842105262","0","Sat Apr 04 2015 20:00:00 GMT-0400 (EDT)"
tidbase4,"98.846405074304","0","0","0","14.693996710526314","10.926759868421055","1","0","8.526315789473685","0","0","0.16003289473684212","1.0251480263157895","12.475444078947369","0","Sat Apr 04 2015 20:20:00 GMT-0400 (EDT)"
tidbase4,"98.53307469450003","0","0","0","14.702874999999997","10.921906249999997","1","0","8","0","0","0.1603125","1.032734375","12.462984375","0","Sat Apr 04 2015 20:40:00 GMT-0400 (EDT)"
tidbase4,"98.22117587165228","0","0","0","14.716381578947368","10.915246710526315","1","0","7.269736842105263","0","0","0.15995065789473684","1.0210361842105262","12.444999999999999","0","Sat Apr 04 2015 21:00:00 GMT-0400 (EDT)"
tidbase4,"97.91222757237458","0","0","0","14.725624999999999","10.910515624999999","1","0","6.7859375","0","0","0.157109375","1.02596875","12.427921875","0","Sat Apr 04 2015 21:20:00 GMT-0400 (EDT)"
tidbase4,"97.59688913437807","0","0","0","14.740427631578948","10.902236842105264","1","0","6","0","0","0.15896381578947363","1.0451644736842105","12.413026315789473","0","Sat Apr 04 2015 21:40:00 GMT-0400 (EDT)"
tidbase4,"97.28292270176073","0","0","0","14.7398125","10.903218749999999","1","0","6","0","0","0.15812500000000002","1.0275937499999999","12.399468750000002","0","Sat Apr 04 2015 22:00:00 GMT-0400 (EDT)"
tidbase4,"96.97199471324434","0","0","0","14.75128289473684","10.89748355263158","1","0","5.358552631578948","0","0","0.15945723684210525","1.0223684210526314","12.391118421052632","0","Sat Apr 04 2015 22:20:00 GMT-0400 (EDT)"
tidbase4,"96.66081537143016","0","0","0","14.7575625","10.893890625000001","1","0","5","0","0","0.15976562499999997","1.0286718750000001","12.385906250000001","0","Sat Apr 04 2015 22:40:00 GMT-0400 (EDT)"
tidbase4,"96.34591112209165","0","0","0","14.760756578947367","10.892302631578946","1","0","4.850328947368421","0","0","0.16184210526315787","1.035625","12.373240131578946","0","Sat Apr 04 2015 23:00:00 GMT-0400 (EDT)"
tidbase4,"96.03286340937696","0","0","0","14.777515624999998","10.886671874999998","1","0","4","0","0","0.16046875","1.03425","12.36003125","0","Sat Apr 04 2015 23:20:00 GMT-0400 (EDT)"
tidbase4,"95.71935803119632","0","0","0","14.777467105263156","10.886759868421054","1","0","4","0","0","0.16126644736842105","1.032796052631579","12.343453947368422","0","Sat Apr 04 2015 23:40:00 GMT-0400 (EDT)"
tidbase4,"95.40427905488778","0","0","0","14.776875","10.8860625","1","0","4","0","0","0.157734375","1.0376406249999999","12.323906249999999","0","Sun Apr 05 2015 00:00:00 GMT-0400 (EDT)"
tidbase4,"95.09218729510926","0","0","0","14.776365131578949","10.88549342105263","1","0","4","0","0","0.1584703947368421","1.0305756578947372","12.31027960526316","0","Sun Apr 05 2015 00:20:00 GMT-0400 (EDT)"
tidbase4,"94.78690198805873","0","0","0","14.785687499999998","10.880437500000001","1","0","3.475","0","0","0.15906250000000002","1.0387031250000003","12.301562500000001","0","Sun Apr 05 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"94.47212164743674","0","0","0","14.792812500000002","10.87731907894737","1","0","3","0","0","0.16044407894736842","1.0326315789473686","12.298256578947369","0","Sun Apr 05 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"94.1580490311609","0","0","0","14.792138157894739","10.87761513157895","1","0","3","0","0","0.15847039473684213","1.0437664473684212","12.290098684210529","0","Sun Apr 05 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"93.84095278139532","0","0","0","14.792984375","10.87684375","1","0","3","0","0","0.162421875","1.0440468749999998","12.276625","0","Sun Apr 05 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"93.52644197281889","0","0","0","14.793684210526315","10.876233552631579","1","0","3","0","0","0.15995065789473686","1.0284046052631581","12.264358552631577","0","Sun Apr 05 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"93.21570299034956","0","0","0","14.793265625","10.876703125","1","0","3","0","0","0.15914062499999998","1.01990625","12.250875","0","Sun Apr 05 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"92.901985608823","0","0","0","14.79766447368421","10.874243421052633","1","0","2.7648026315789473","0","0","0.15978618421052632","1.0407894736842105","12.236875000000001","0","Sun Apr 05 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"92.58408372871104","0","0","0","14.810890624999999","10.867718749999998","1","0","2","0","0","0.159140625","1.0473125","12.2181875","0","Sun Apr 05 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"92.26831536352275","0","0","0","14.810838815789474","10.867565789473684","1","0","2","0","0","0.1560855263157895","1.040296052631579","12.204111842105261","0","Sun Apr 05 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"91.95184734608586","0","0","0","14.810953125000001","10.867078125","1","0","2","0","0","0.15648437499999995","1.0430000000000001","12.193781250000002","0","Sun Apr 05 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"91.63842580423085","0","0","0","14.810805921052628","10.867171052631582","1","0","2","0","0","0.15773026315789473","1.0322368421052632","12.189769736842107","0","Sun Apr 05 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"91.32420299883307","0","0","0","14.818328124999999","10.863453125","1","0","1.621875","0","0","0.15867187500000002","1.039453125","12.184781249999999","0","Sun Apr 05 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"91.00625406710179","0","0","0","14.830049342105264","10.85827302631579","1","0","1","0","0","0.15501644736842105","1.0481743421052632","12.175328947368422","0","Sun Apr 05 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"90.68574699348108","0","0","0","14.830046874999999","10.858374999999999","1","0","1","0","0","0.15648437499999998","1.0615625","12.165531250000003","0","Sun Apr 05 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"90.36885954646239","0","0","0","14.813240131578945","10.86643092105263","1","0","1.863486842105263","0","0","0.15452302631578946","1.0301315789473684","12.155756578947367","0","Sun Apr 05 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"90.0519129085943","0","0","0","14.81115625","10.866843750000001","1","0","2","0","0","1.9221093749999998","1.0499687500000001","12.148937499999999","0","Sun Apr 05 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"89.73625020644621","0","0","0.6677631578947368","14.810838815789474","10.867269736842106","1","0.0021875","2","0","0","13.481381578947365","1.0466940789473687","12.152582236842106","0","Sun Apr 05 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"89.42388887872013","0","0","1","14.791765624999996","10.877156249999997","1","0.09407812500000001","3.121875","0","0","16.470234375","1.0606093749999999","12.154656249999999","0","Sun Apr 05 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"89.20336350305332","0","0","1","14.772483552631575","10.887187499999998","1","0.5881743421052632","4.3042763157894735","0","0","16.668799342105263","1.0530921052631577","12.189703947368418","0","Sun Apr 05 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"89.1647203930258","0","0","1","14.73955592105263","10.9029375","1","1.2874671052631579","6.021381578947368","0","0","17.4521875","1.0460156250000001","12.297984375","0","Sun Apr 05 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"89.38622708091023","0","0","1","14.69325","10.928141447368422","1","2.1367968749999995","8.565625","0","0","19.30827302631579","1.0133388157894736","12.53105263157895","0","Sun Apr 05 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"89.84534487540613","0","0","1","14.652911184210526","10.946513157894737","1","2.879967105263158","10.794407894736842","0","0","19.21855263157895","1.008503289473684","12.779374999999998","0","Sun Apr 05 2015 07:40:00 GMT-0400 (EDT)"
tidbase4,"90.5235928713357","0","0","1","14.616375000000001","10.966125000000002","1","3.5566250000000004","12.7875","0","0","18.8221875","1.0031406250000003","12.955671874999998","0","Sun Apr 05 2015 08:00:00 GMT-0400 (EDT)"
tidbase4,"91.40386610640515","0","0","1","14.579950657894738","10.984934210526315","1","4.2230263157894745","14.888157894736842","0","0","18.466907894736842","1.0015131578947367","13.079407894736843","0","Sun Apr 05 2015 08:20:00 GMT-0400 (EDT)"
tidbase4,"92.47255293489012","0","0","1","14.540281249999998","11.003656250000002","1","4.77590625","17.046875","0","0","18.320234375000002","0.9981249999999999","13.16121875","0","Sun Apr 05 2015 08:40:00 GMT-0400 (EDT)"
tidbase4,"93.6985263028697","0","0","1","14.50981907894737","11.018338815789475","1","5.2866611842105256","18.720394736842106","0","0","18.44240131578947","0.9933388157894736","13.23825657894737","0","Sun Apr 05 2015 09:00:00 GMT-0400 (EDT)"
tidbase4,"95.07678880574619","0","0","1","14.484062500000002","11.030671875000001","1","5.713890625","20.1703125","0","0","18.673750000000002","0.98615625","13.318515624999998","0","Sun Apr 05 2015 09:20:00 GMT-0400 (EDT)"
tidbase4,"96.56099624391705","0","0","1","14.463963815789475","11.042006578947369","1","6.039111842105263","21.30921052631579","0","0","18.182779605263153","0.9866118421052632","13.399588815789471","0","Sun Apr 05 2015 09:40:00 GMT-0400 (EDT)"
tidbase4,"98.13825743703325","0","0","1","14.45021875","11.0491875","1","6.289546875","22.034375","0","0","17.95515625","0.985203125","13.482343749999998","0","Sun Apr 05 2015 10:00:00 GMT-0400 (EDT)"
tidbase4,"99.7784227964675","0","0","1","14.43231907894737","11.05848684210526","1","6.481019736842106","22.988486842105264","0","0","18.124802631578945","0.9823026315789474","13.574654605263158","0","Sun Apr 05 2015 10:20:00 GMT-0400 (EDT)"
tidbase4,"101.47199278144386","0","0","1","14.41590625","11.067640625","1","6.59778125","23.8359375","0","0","17.713046874999996","0.9408125000000002","13.644359375000002","0","Sun Apr 05 2015 10:40:00 GMT-0400 (EDT)"
tidbase4,"103.20028694382022","0","0","1","14.412779605263163","11.068898026315786","1","6.6928453947368425","24","0","0","17.57891447368421","0.9456578947368421","13.744917763157895","0","Sun Apr 05 2015 11:00:00 GMT-0400 (EDT)"
tidbase4,"104.94486868016145","0","0","1","14.39978125","11.076734375000001","1","6.708109374999999","24.8359375","0","0","17.4546875","0.951375","13.834531250000003","0","Sun Apr 05 2015 11:20:00 GMT-0400 (EDT)"
tidbase4,"106.69020258476937","0","0","1","14.397286184210525","11.078651315789475","1","6.667615131578947","25","0","0","17.69322368421053","0.9358881578947368","13.910509868421054","0","Sun Apr 05 2015 11:40:00 GMT-0400 (EDT)"
tidbase4,"108.387147276918","0","0","1","14.39455592105263","11.080115131578946","1","6.708569078947369","25.143092105263158","0","0","17.41904605263158","0.9410690789473684","14.015444078947368","0","Sun Apr 05 2015 12:00:00 GMT-0400 (EDT)"
tidbase4,"109.96098223925055","0","0","1","14.389562499999997","11.082046875","1","5.720281249999999","25.35625","0.04375","0","17.913906250000004","0.9318281250000002","13.903343749999996","0","Sun Apr 05 2015 12:20:00 GMT-0400 (EDT)"
tidbase4,"111.21963513483259","0","0","1","14.395937499999999","11.07763157894737","1","4.151529605263159","24.99671052631579","0.2138157894736842","0","17.258684210526315","0.956282894736842","13.611430921052635","0","Sun Apr 05 2015 12:40:00 GMT-0400 (EDT)"
tidbase4,"112.01214108483812","0","0","1","14.412421874999998","11.069015625","1","3.318375000000001","24.0546875","0","0","18.27765625","0.9554062499999999","13.420203125","0","Sun Apr 05 2015 13:00:00 GMT-0400 (EDT)"
tidbase4,"112.59965594548336","0","0","1","14.430953947368419","11.059046052631578","1","2.327763157894737","23.064144736842106","0","0","18.486233552631578","1.0011019736842104","13.290197368421053","0","Sun Apr 05 2015 13:20:00 GMT-0400 (EDT)"
tidbase4,"112.91758441379389","0","0","1","14.463281250000003","11.042093750000001","1","2.252765625","21.3375","0","0","18.618437500000002","0.9931093749999998","13.237515625","0","Sun Apr 05 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"113.67560805336657","0","0","1","14.46745065789474","11.040805921052632","1","3.799161184210526","21.08388157894737","0.28289473684210525","0","18.88532894736842","0.9550657894736841","13.805888157894737","0","Sun Apr 05 2015 14:00:00 GMT-0400 (EDT)"
tidbase4,"114.03590229449921","0","0","1","14.474906250000004","11.03540625","1","1.358171875","20.6859375","0","0","18.424843749999997","1.00921875","13.106859375000003","0","Sun Apr 05 2015 14:20:00 GMT-0400 (EDT)"
tidbase4,"114.10246985321866","0","0","1","14.492450657894736","11.026644736842103","1","1.1370065789473685","19.68421052631579","0","0","18.419868421052634","1.0006414473684209","13.031430921052632","0","Sun Apr 05 2015 14:40:00 GMT-0400 (EDT)"
tidbase4,"114.1909454155539","0","0","1","14.505575657894736","11.020230263157895","1","1.3796710526315787","18.99671052631579","0","0","18.63746710526316","1.012648026315789","13.056628289473684","0","Sun Apr 05 2015 15:00:00 GMT-0400 (EDT)"
tidbase4,"114.26440268436845","0","0","1","14.519015625000003","11.013187499999997","1","1.2290625","18.1859375","0","0","18.497109375","1.00621875","13.022609374999998","0","Sun Apr 05 2015 15:20:00 GMT-0400 (EDT)"
tidbase4,"114.36448493520636","0","0","1","14.522779605263159","11.011694078947365","1","1.4065625000000002","18","0","0","18.619210526315793","1.0103782894736841","13.050263157894738","0","Sun Apr 05 2015 15:40:00 GMT-0400 (EDT)"
tidbase4,"114.52238064981881","0","0","1","14.522828125000004","11.0121875","1","1.540546875","18","0","0","18.645312500000003","0.9899374999999999","13.094343750000002","0","Sun Apr 05 2015 16:00:00 GMT-0400 (EDT)"
tidbase4,"114.61986766837632","0","0","1","14.526529605263157","11.010394736842105","1","1.1146875","17.794407894736842","0","0","18.51970394736842","1.007516447368421","13.014375","0","Sun Apr 05 2015 16:20:00 GMT-0400 (EDT)"
tidbase4,"114.57909513388248","0","0","1","14.541062499999999","11.002265625000001","1","0.6660156250000001","16.9953125","0","0","18.256406250000005","1.0110625","12.925890625000003","0","Sun Apr 05 2015 16:40:00 GMT-0400 (EDT)"
tidbase4,"114.44518631162423","0","0","1","14.559111842105263","10.994276315789472","1","0.6062993421052632","16.05921052631579","0","0","17.79544407894737","1.0237993421052631","12.891940789473683","0","Sun Apr 05 2015 17:00:00 GMT-0400 (EDT)"
tidbase4,"114.31697631127618","0","0","1","14.575765625000003","10.985953125000004","1","0.54790625","15.1046875","0","0","17.930156250000007","1.0197812499999999","12.873859375","0","Sun Apr 05 2015 17:20:00 GMT-0400 (EDT)"
tidbase4,"114.15379013390259","0","0","1","14.587253289473683","10.980394736842104","1","0.3655427631578947","14.422697368421053","0","0","17.651611842105268","1.011990131578947","12.844440789473685","0","Sun Apr 05 2015 17:40:00 GMT-0400 (EDT)"
tidbase4,"113.938193147723","0","0","1","14.599953125000003","10.974515624999999","1","0.263109375","13.7140625","0","0","16.273593750000003","1.0015625000000001","12.818046874999999","0","Sun Apr 05 2015 18:00:00 GMT-0400 (EDT)"
