"did","overload","charge","overdischarge_voltage","charging","load_on","battery_overload","battery_full_voltage","pv_voltage","battery_temperature","battery_full","over_discharge","charge_current","load_current","load_short","battery_voltage","date"
tidbase4,"0","null","10.948421052631577","0","1","0","14.861052631578954","0.1552631578947368","10","0","0","0","0.8042105263157895","0","11.926842105263159","Sun Dec 28 2014 21:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.946315789473681","0","1","0","14.862631578947374","0.14473684210526314","10","0","0","0","0.806842105263158","0","11.921052631578949","Sun Dec 28 2014 22:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.946315789473683","0","1","0","14.867894736842105","0.1473684210526315","9.631578947368421","0","0","0","0.7757894736842106","0","11.915263157894737","Sun Dec 28 2014 22:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.939473684210524","0","1","0","14.879999999999999","0.14736842105263154","9","0","0","0","0.8442105263157896","0","11.908421052631578","Sun Dec 28 2014 22:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.941578947368418","0","1","0","14.878421052631575","0.15263157894736837","9","0","0","0","0.6936842105263159","0","11.908421052631576","Sun Dec 28 2014 23:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.938947368421053","0","1","0","14.883684210526312","0.15789473684210523","8.789473684210526","0","0","0","0.7373684210526316","0","11.89736842105263","Sun Dec 28 2014 23:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.927368421052632","0","1","0","14.900526315789477","0.15526315789473683","8","0","0","0","0.8642105263157894","0","11.884210526315787","Sun Dec 28 2014 23:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.930526315789473","0","1","0","14.899473684210529","0.15789473684210523","8","0","0","0","0.7968421052631579","0","11.878947368421052","Mon Dec 29 2014 00:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.92947368421053","0","1","0","14.9","0.1447368421052631","8","0","0","0","0.8089473684210526","0","11.873684210526314","Mon Dec 29 2014 00:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.927368421052634","0","1","0","14.90105263157895","0.14210526315789473","8","0","0","0","0.8342105263157894","0","11.865263157894736","Mon Dec 29 2014 00:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.927894736842104","0","1","0","14.90263157894737","0.14999999999999997","7.842105263157895","0","0","0","0.7736842105263158","0","11.862105263157897","Mon Dec 29 2014 01:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.918421052631578","0","1","0","14.919999999999995","0.15","7","0","0","0","0.8189473684210525","0","11.851578947368424","Mon Dec 29 2014 01:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.917894736842102","0","1","0","14.919999999999995","0.1421052631578947","7","0","0","0","0.8505263157894737","0","11.847368421052632","Mon Dec 29 2014 01:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.917368421052629","0","1","0","14.92421052631579","0.1526315789473684","6.684210526315789","0","0","0","0.8210526315789474","0","11.840000000000002","Mon Dec 29 2014 02:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.910526315789472","0","1","0","14.935789473684212","0.15263157894736842","6","0","0","0","0.7836842105263159","0","11.840000000000002","Mon Dec 29 2014 02:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911052631578945","0","1","0","14.933684210526316","0.1526315789473684","6","0","0","0","0.7757894736842106","0","11.837894736842108","Mon Dec 29 2014 02:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.909473684210523","0","1","0","14.934736842105266","0.1394736842105263","5.947368421052632","0","0","0","0.8005263157894739","0","11.832631578947368","Mon Dec 29 2014 03:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.899473684210529","0","1","0","14.95210526315789","0.14736842105263157","5","0","0","0","0.8052631578947369","0","11.824210526315788","Mon Dec 29 2014 03:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901052631578949","0","1","0","14.951578947368418","0.14473684210526314","5","0","0","0","0.802105263157895","0","11.821052631578944","Mon Dec 29 2014 03:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900000000000004","0","1","0","14.951578947368418","0.14999999999999997","5","0","0","0","0.8210526315789473","0","11.810526315789476","Mon Dec 29 2014 04:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.898947368421055","0","1","0","14.95157894736842","0.14999999999999997","5","0","0","0","0.8389473684210527","0","11.806315789473686","Mon Dec 29 2014 04:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.899473684210527","0","1","0","14.956842105263155","0.14999999999999997","4.578947368421052","0","0","0","0.7173684210526314","0","11.796315789473688","Mon Dec 29 2014 04:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.890526315789472","0","1","0","14.970526315789476","0.14210526315789473","4","0","0","0","0.7957894736842106","0","11.792105263157898","Mon Dec 29 2014 05:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892105263157895","0","1","0","14.96947368421053","0.14999999999999997","4","0","0","0","0.7378947368421054","0","11.78105263157895","Mon Dec 29 2014 05:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.888947368421048","0","1","0","14.977368421052635","0.14736842105263154","3.5789473684210527","0","0","0","0.7305263157894737","0","11.771578947368424","Mon Dec 29 2014 05:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.883684210526313","0","1","0","14.98947368421053","0.13947368421052628","3","0","0","0","0.7510526315789472","0","11.759473684210528","Mon Dec 29 2014 06:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.879473684210526","0","1","0","14.995789473684212","0.5499999999999999","2.736842105263158","0","0","0","0.7699999999999998","0","11.754210526315788","Mon Dec 29 2014 06:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.876315789473685","0.3684210526315789","1","0","15.008947368421051","10.07736842105263","2","0","0","0","0.7521052631578945","0","11.758421052631581","Mon Dec 29 2014 06:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.878421052631579","1","1","0","14.99789473684211","15.349473684210528","2.5789473684210527","0","0","0.02210526315789474","0.7973684210526315","0","11.762105263157896","Mon Dec 29 2014 07:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.885263157894734","1","1","0","14.9821052631579","14.28105263157895","3.3684210526315788","0","0","0.11210526315789474","0.8105263157894738","0","11.768947368421058","Mon Dec 29 2014 07:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.89052631578947","1","1","0","14.97157894736842","17.06263157894737","4","0","0","0.19631578947368422","0.8194736842105264","0","11.769473684210531","Mon Dec 29 2014 07:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891578947368423","1","1","0","14.970526315789476","16.733684210526317","4","0","0","0.41947368421052633","0.781578947368421","0","11.780526315789478","Mon Dec 29 2014 08:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.9","1","1","0","14.959473684210522","17.973157894736847","4.473684210526316","0","0","1.5952631578947367","0.6847368421052634","0","12.04842105263158","Mon Dec 29 2014 08:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.916315789473684","1","1","0","14.920000000000002","19.39157894736842","6.894736842105263","0","0","3.0726315789473677","0.8205263157894738","0","12.65157894736842","Mon Dec 29 2014 08:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.950000000000001","1","1","0","14.858947368421056","19.1825","10.15","0","0","2.6345","0.6779999999999999","0","12.5665","Mon Dec 29 2014 09:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.957368421052635","1","1","0","14.843","19.196842105263162","11","0","0","2.4294736842105262","0.756842105263158","0","12.523157894736846","Mon Dec 29 2014 09:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.9715","1","1","0","14.812105263157894","18.84684210526316","12.789473684210526","0","0","5.140526315789475","0.7736842105263159","0","12.880526315789474","Mon Dec 29 2014 09:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.003157894736843","1","1","0","14.748947368421053","18.19421052631579","16.210526315789473","0","0","6.312631578947368","0.7405263157894735","0","13.040000000000001","Mon Dec 29 2014 10:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.033684210526316","1","1","0","14.691052631578946","17.412631578947366","19.42105263157895","0","0","6.3315789473684205","0.7015789473684212","0","13.051578947368423","Mon Dec 29 2014 10:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.05736842105263","1","1","0","14.64736842105263","17.45473684210526","21.894736842105264","0","0","6.398421052631579","0.7252631578947369","0","13.080000000000002","Mon Dec 29 2014 10:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.07157894736842","1","1","0","14.612105263157897","17.096842105263157","23.842105263157894","0","0","6.361052631578947","0.7457894736842104","0","13.103684210526314","Mon Dec 29 2014 11:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.084736842105265","1","1","0","14.589999999999998","17.55736842105263","25","0","0","6.17842105263158","0.7147368421052632","0","13.106315789473687","Mon Dec 29 2014 11:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.090526315789475","1","1","0","14.57736842105263","17.802105263157895","25.842105263157894","0","0","5.835789473684209","0.7015789473684212","0","13.132105263157895","Mon Dec 29 2014 11:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.090555555555559","1","1","0","14.57888888888889","17.94333333333333","25.57894736842105","0","0","5.1363157894736835","0.7126315789473684","0","13.092105263157896","Mon Dec 29 2014 12:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.083157894736846","1","1","0","14.593684210526318","18.72842105263158","24.88888888888889","0","0","5.191111111111111","0.7111111111111112","0","13.162105263157894","Mon Dec 29 2014 12:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.073157894736845","1","1","0","14.611578947368423","18.536315789473683","24","0","0","4.545263157894737","0.8289473684210527","0","13.092222222222224","Mon Dec 29 2014 12:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.07578947368421","1","1","0","14.608947368421058","18.61263157894737","24","0","0","4.971052631578948","0.7152631578947369","0","13.224210526315789","Mon Dec 29 2014 13:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.074736842105263","1","1","0","14.609473684210531","18.202105263157897","24","0","0","4.365263157894738","0.7457894736842107","0","13.183684210526314","Mon Dec 29 2014 13:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.065263157894735","1","1","0","14.632105263157895","18.902105263157893","22.789473684210527","0","0","3.218947368421053","0.6947368421052632","0","13.066315789473686","Mon Dec 29 2014 13:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.047894736842105","1","1","0","14.661052631578947","19.02315789473684","21.263157894736842","0","0","1.416842105263158","0.7868421052631577","0","12.728947368421055","Mon Dec 29 2014 14:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.027368421052634","1","1","0","14.707368421052632","18.778421052631575","18.63157894736842","0","0","0.7978947368421051","0.6984210526315792","0","12.50789473684211","Mon Dec 29 2014 14:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.003684210526318","1","1","0","14.75157894736842","18.3178947368421","16.263157894736842","0","0","0.5847368421052629","0.743157894736842","0","12.447368421052632","Mon Dec 29 2014 14:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.989473684210525","1","1","0","14.778947368421052","18.32578947368421","14.578947368421053","0","0","0.48736842105263156","0.7257894736842105","0","12.411052631578949","Mon Dec 29 2014 15:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.976315789473682","1","1","0","14.801578947368421","17.210000000000004","13.473684210526315","0","0","0.2321052631578948","0.7289473684210526","0","12.359473684210524","Mon Dec 29 2014 15:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.968947368421055","1","1","0","14.81842105263158","16.162631578947373","12.578947368421053","0","0","0.10473684210526317","0.8226315789473683","0","12.339999999999998","Mon Dec 29 2014 15:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.963684210526317","1","1","0","14.831578947368419","17.591578947368422","11.68421052631579","0","0","0.0031578947368421056","0.7457894736842104","0","12.306842105263158","Mon Dec 29 2014 16:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.953684210526314","0.42105263157894735","1","0","14.851578947368422","11.049473684210525","10.421052631578947","0","0","0","0.7363157894736841","0","12.288947368421054","Mon Dec 29 2014 16:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.937894736842106","0","1","0","14.884210526315787","1.063157894736842","8.789473684210526","0","0","0","0.6964999999999999","0","12.269999999999998","Mon Dec 29 2014 16:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.928947368421053","0","1","0","14.899473684210529","0.14999999999999997","8","0","0","0","0.803157894736842","0","12.254736842105265","Mon Dec 29 2014 17:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.923499999999999","0","1","0","14.91","0.14499999999999996","7.421052631578948","0","0","0","0.805263157894737","0","12.244210526315792","Mon Dec 29 2014 17:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.919473684210521","0","1","0","14.91894736842105","0.14736842105263154","7","0","0","0","0.8126315789473684","0","12.231578947368424","Mon Dec 29 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.916842105263155","0","1","0","14.926842105263159","0.1526315789473684","6.368421052631579","0","0","0","0.658421052631579","0","12.222631578947372","Mon Dec 29 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911578947368417","0","1","0","14.93421052631579","0.1447368421052631","6","0","0","0","0.7594736842105263","0","12.218947368421054","Mon Dec 29 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.912105263157892","0","1","0","14.932631578947372","0.1526315789473684","6","0","0","0","0.7326315789473683","0","12.2","Mon Dec 29 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.912105263157892","0","1","0","14.93263157894737","0.15","6","0","0","0","0.7284210526315791","0","12.191052631578946","Mon Dec 29 2014 19:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.905789473684209","0","1","0","14.941578947368418","0.14736842105263154","5.526315789473684","0","0","0","0.7963157894736843","0","12.186842105263155","Mon Dec 29 2014 19:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900000000000002","0","1","0","14.95210526315789","0.1421052631578947","5","0","0","0","0.8157894736842106","0","12.18052631578947","Mon Dec 29 2014 19:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.897894736842105","0","1","0","14.95315789473684","0.13947368421052628","5","0","0","0","0.9068421052631581","0","12.166842105263155","Mon Dec 29 2014 20:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900526315789476","0","1","0","14.951578947368418","0.15","5","0","0","0","0.7984210526315789","0","12.153157894736845","Mon Dec 29 2014 20:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.90263157894737","0","1","0","14.951052631578944","0.15263157894736837","5","0","0","0","0.7331578947368421","0","12.145789473684212","Mon Dec 29 2014 20:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.895789473684209","0","1","0","14.962105263157897","0.15","4.368421052631579","0","0","0","0.7678947368421053","0","12.143684210526317","Mon Dec 29 2014 21:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.894736842105264","0","1","0","14.968947368421054","0.14736842105263154","4","0","0","0","0.6673684210526316","0","12.132105263157893","Mon Dec 29 2014 21:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.89315789473684","0","1","0","14.97","0.13684210526315788","4","0","0","0","0.7089473684210525","0","12.112105263157892","Mon Dec 29 2014 21:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.894210526315788","0","1","0","14.96947368421053","0.14736842105263157","4","0","0","0","0.6873684210526317","0","12.10631578947368","Mon Dec 29 2014 22:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.886842105263156","0","1","0","14.986315789473688","0.14210526315789473","3.1578947368421053","0","0","0","0.7226315789473684","0","12.103157894736839","Mon Dec 29 2014 22:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.88157894736842","0","1","0","14.991578947368422","0.13684210526315788","3","0","0","0","0.8073684210526316","0","12.092631578947369","Mon Dec 29 2014 22:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.887368421052633","0","1","0","14.986842105263158","0.14736842105263154","3","0","0","0","0.6352631578947369","0","12.084210526315793","Mon Dec 29 2014 23:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.877894736842105","0","1","0","15.002631578947366","0.1473684210526315","2.3684210526315788","0","0","0","0.7647368421052632","0","12.075789473684212","Mon Dec 29 2014 23:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.876842105263156","0","1","0","15.007894736842104","0.15526315789473683","2","0","0","0","0.7800000000000001","0","12.06","Mon Dec 29 2014 23:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.876315789473683","0","1","0","15.006842105263157","0.1526315789473684","2","0","0","0","0.7573684210526316","0","12.055789473684209","Tue Dec 30 2014 00:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.876315789473685","0","1","0","15.006842105263155","0.14736842105263154","2","0","0","0","0.7521052631578948","0","12.04736842105263","Tue Dec 30 2014 00:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.868421052631579","0","1","0","15.020526315789477","0.14473684210526314","1.105263157894737","0","0","0","0.7589473684210529","0","12.042105263157893","Tue Dec 30 2014 00:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.867894736842105","0","1","0","15.022105263157895","0.14210526315789473","1","0","0","0","0.7642105263157895","0","12.031578947368422","Tue Dec 30 2014 01:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.867368421052632","0","1","0","15.023157894736846","0.13684210526315788","1","0","0","0","0.6710526315789472","0","12.02842105263158","Tue Dec 30 2014 01:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.864736842105266","0","1","0","15.025789473684211","0.14473684210526314","1","0","0","0","0.8157894736842106","0","12.019473684210528","Tue Dec 30 2014 01:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.864736842105266","0","1","0","15.024736842105265","0.13684210526315788","1","0","0","0","0.8068421052631579","0","12.015263157894742","Tue Dec 30 2014 02:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.86421052631579","0","1","0","15.024736842105265","0.13157894736842105","1","0","0","0","0.8078947368421052","0","11.993157894736845","Tue Dec 30 2014 02:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.868421052631582","0","1","0","15.022105263157895","0.13157894736842105","1","0","0","0","0.7057894736842105","0","11.98684210526316","Tue Dec 30 2014 02:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.867368421052632","0","1","0","15.023157894736842","0.14473684210526314","1","0","0","0","0.71","0","11.975263157894735","Tue Dec 30 2014 03:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.866315789473687","0","1","0","15.023684210526318","0.13684210526315788","1","0","0","0","0.8178947368421055","0","11.96894736842105","Tue Dec 30 2014 03:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.864736842105266","0","1","0","15.02842105263158","0.15","0.6842105263157895","0","0","0","0.7626315789473685","0","11.962631578947367","Tue Dec 30 2014 03:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.859473684210531","0","1","0","15.039999999999997","0.13157894736842102","0","0","0","0","0.7510526315789473","0","11.947894736842102","Tue Dec 30 2014 04:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.858947368421054","0","1","0","15.041052631578943","0.14210526315789473","0","0","0","0","0.7647368421052634","0","11.938421052631579","Tue Dec 30 2014 04:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.858947368421056","0","1","0","15.041052631578946","0.14736842105263157","0","0","0","0","0.8089473684210524","0","11.937368421052632","Tue Dec 30 2014 04:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.858947368421052","0","1","0","15.041052631578946","0.13684210526315788","0","0","0","0","0.7631578947368421","0","11.930000000000003","Tue Dec 30 2014 05:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.857368421052636","0","1","0","15.042105263157893","0.14210526315789473","0","0","0","0","0.8184210526315789","0","11.926842105263162","Tue Dec 30 2014 05:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.860526315789478","0","1","0","15.039473684210524","0.13684210526315788","0","0","0","0","0.7068421052631578","0","11.925789473684212","Tue Dec 30 2014 05:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.858421052631583","0","1","0","15.041578947368421","0.14210526315789476","0","0","0","0","0.8131578947368423","0","11.909999999999998","Tue Dec 30 2014 06:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.860526315789478","0","1","0","15.039473684210524","0.5078947368421053","0","0","0","0","0.7194736842105264","0","11.90736842105263","Tue Dec 30 2014 06:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.860526315789471","0.15789473684210525","1","0","15.041052631578943","8.036315789473685","0","0","0","0.0005263157894736842","0.7342105263157894","0","11.899999999999999","Tue Dec 30 2014 06:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.858421052631579","1","1","0","15.04157894736842","14.660000000000002","0","0","0","0.008421052631578947","0.788421052631579","0","11.901578947368419","Tue Dec 30 2014 07:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.86526315789474","1","1","0","15.026315789473685","16.86526315789474","0.8947368421052632","0","0","0.10315789473684209","0.7984210526315788","0","11.903157894736841","Tue Dec 30 2014 07:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.86684210526316","1","1","0","15.023157894736846","13.802105263157895","1","0","0","0.33315789473684204","0.7542105263157893","0","11.949473684210526","Tue Dec 30 2014 07:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.87","1","1","0","15.01736842105263","18.044210526315787","1.3157894736842106","0","0","1.1921052631578948","0.7957894736842107","0","12.157894736842106","Tue Dec 30 2014 08:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.878947368421048","1","1","0","15.002105263157896","19.252105263157897","2.263157894736842","0","0","1.2410526315789472","0.7305263157894737","0","12.319999999999999","Tue Dec 30 2014 08:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.889473684210527","1","1","0","14.977894736842105","19.315263157894734","3.6842105263157894","0","0","2.8078947368421048","0.806842105263158","0","12.662105263157894","Tue Dec 30 2014 08:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.898947368421057","1","1","0","14.951578947368418","19.365263157894738","5","0","0","1.6484210526315786","0.798421052631579","0","12.582631578947366","Tue Dec 30 2014 09:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.91210526315789","1","1","0","14.934736842105266","19.696842105263162","5.894736842105263","0","0","3.49578947368421","0.7321052631578946","0","12.944736842105263","Tue Dec 30 2014 09:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.929473684210526","1","1","0","14.898947368421055","19.512631578947367","7.842105263157895","0","0","4.741052631578946","0.7321052631578947","0","13.181578947368418","Tue Dec 30 2014 09:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.946315789473681","1","1","0","14.867368421052639","19.473157894736847","9.526315789473685","0","0","4.161578947368422","0.6631578947368421","0","13.188947368421058","Tue Dec 30 2014 10:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.954736842105268","1","1","0","14.84736842105263","19.162631578947366","10.68421052631579","0","0","5.094736842105263","0.7489473684210527","0","13.43736842105263","Tue Dec 30 2014 10:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.967894736842105","1","1","0","14.825263157894732","19.165263157894735","11.947368421052632","0","0","4.953684210526316","0.661578947368421","0","13.61473684210526","Tue Dec 30 2014 10:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.978947368421052","1","1","0","14.804210526315789","18.86263157894737","13.210526315789474","0.15789473684210525","0","5.166315789473684","0.7152631578947369","0","14.11","Tue Dec 30 2014 11:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.987368421052635","1","1","0","14.789473684210524","19.183684210526316","14.052631578947368","0","0","5.103684210526316","0.6968421052631578","0","14.311052631578946","Tue Dec 30 2014 11:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.994736842105263","1","1","0","14.775263157894742","19.38105263157895","14.842105263157896","0.15789473684210525","0","4.663157894736842","0.6921052631578948","0","14.017894736842104","Tue Dec 30 2014 11:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.98526315789474","1","1","0","14.78947368421052","19.23631578947369","14.105263157894736","0","0","3.668947368421053","0.7163157894736841","0","13.52684210526316","Tue Dec 30 2014 12:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.98684210526316","1","1","0","14.79157894736842","19.467894736842112","13.894736842105264","0.3684210526315789","0","4.69","0.7005263157894737","0","14.511500000000002","Tue Dec 30 2014 12:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.98578947368421","1","1","0","14.791578947368416","19.3525","13.8","0","0","3.1919999999999997","0.6975","0","13.35","Tue Dec 30 2014 12:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.976842105263156","1","1","0","14.808500000000004","18.846842105263157","12.947368421052632","0","0","3.0057894736842106","0.6878947368421052","0","13.45842105263158","Tue Dec 30 2014 13:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.9685","1","1","0","14.82736842105263","19.48894736842105","12","0","0","2.7721052631578944","0.7189473684210528","0","13.352631578947367","Tue Dec 30 2014 13:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.961052631578951","1","1","0","14.840526315789472","19.86526315789474","11","0","0","2.6194736842105266","0.6594736842105262","0","13.352105263157895","Tue Dec 30 2014 13:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.951052631578946","1","1","0","14.855789473684213","20.73894736842105","10.31578947368421","0","0","2.0794736842105266","0.7457894736842107","0","13.176842105263157","Tue Dec 30 2014 14:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.94263157894737","1","1","0","14.872631578947368","19.225789473684216","9.31578947368421","0","0","0.7942105263157897","0.7657894736842104","0","12.694736842105263","Tue Dec 30 2014 14:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.927368421052632","1","1","0","14.903684210526317","16.225789473684213","7.7894736842105265","0","0","0.48421052631578954","0.7710526315789474","0","12.51684210526316","Tue Dec 30 2014 14:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.914210526315788","1","1","0","14.927368421052634","16.252105263157897","6.421052631578948","0","0","0.2794736842105263","0.744736842105263","0","12.46","Tue Dec 30 2014 15:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.906315789473686","1","1","0","14.94368421052631","14.72052631578947","5.421052631578948","0","0","0.13789473684210526","0.716842105263158","0","12.410526315789474","Tue Dec 30 2014 15:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.899473684210529","1","1","0","14.95315789473684","15.22842105263158","4.842105263157895","0","0","0.07526315789473687","0.7726315789473684","0","12.392105263157891","Tue Dec 30 2014 15:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.893684210526317","1","1","0","14.96947368421053","15.236315789473688","4","0","0","0.01894736842105263","0.721578947368421","0","12.362631578947367","Tue Dec 30 2014 16:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.884210526315787","0.7368421052631579","1","0","14.988947368421057","13.878947368421052","3","0","0","0.0015789473684210526","0.735263157894737","0","12.34157894736842","Tue Dec 30 2014 16:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.872105263157897","0","1","0","15.018421052631581","2.828947368421052","1.368421052631579","0","0","0","0.7078947368421052","0","12.312631578947366","Tue Dec 30 2014 16:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.861052631578952","0","1","0","15.03894736842105","0.14473684210526314","0","0","0","0","0.6868421052631579","0","12.303157894736847","Tue Dec 30 2014 17:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.856842105263157","0","1","0","15.046315789473681","0.13157894736842102","-0.3157894736842105","0","0","0","0.7173684210526318","0","12.292631578947374","Tue Dec 30 2014 17:20:00 GMT-0500 (EST)"
