"did","charge","charging","overdischarge_voltage","battery_full_voltage","battery_overload","overload","load_on","pv_voltage","battery_full","over_discharge","battery_temperature","charge_current","load_current","battery_voltage","load_short","date"
tidbase4,"19.79250843940023","1","10.993947368421052","14.757878289473682","0","0","1","19.187878289473687","0","0","16.113486842105264","2.1484210526315795","1.063125","12.399226973684208","0","Sun Mar 08 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"20.181231941302027","1","10.992749999999997","14.75995065789474","0","0","1","18.868281250000003","0","0","16","2.5690625","1.0614843749999998","12.422937500000002","0","Sun Mar 08 2015 14:00:00 GMT-0400 (EDT)"
tidbase4,"20.61868837492654","1","10.991825657894735","14.76034375","0","0","1","19.046595394736844","0","0","16","2.439","1.0611184210526314","12.434029605263158","0","Sun Mar 08 2015 14:20:00 GMT-0400 (EDT)"
tidbase4,"20.69499284224168","1","10.983996710526315","14.774490131578947","0","0","1","17.72060855263158","0","0","15.271381578947368","0.39802631578947373","1.0883059210526316","12.208552631578947","0","Sun Mar 08 2015 14:40:00 GMT-0400 (EDT)"
tidbase4,"20.467807764863814","1","10.969171874999999","14.805843750000003","0","0","1","17.499921875000005","0","0","13.4984375","0.391578125","1.079421875","12.1471875","0","Sun Mar 08 2015 15:00:00 GMT-0400 (EDT)"
tidbase4,"20.377585447937207","1","10.953371710526316","14.838059210526314","0","0","1","19.067236842105267","0","0","11.657894736842104","1.2451973684210524","1.0528618421052631","12.181957236842107","0","Sun Mar 08 2015 15:20:00 GMT-0400 (EDT)"
tidbase4,"20.586432636006624","1","10.953546875","14.838484374999998","0","0","1","19.000546875000005","0","0","11.615625","1.9745781249999996","1.053234375","12.291453125","0","Sun Mar 08 2015 15:40:00 GMT-0400 (EDT)"
tidbase4,"20.758857543940604","1","10.956036184210527","14.831677631578946","0","0","1","19.500707236842107","0","0","12","1.1632565789473683","1.0679111842105264","12.238174342105264","0","Sun Mar 08 2015 16:00:00 GMT-0400 (EDT)"
tidbase4,"20.711593353209867","1","10.956019736842103","14.831365131578949","0","0","1","18.184095394736843","0","0","12","0.7551315789473684","1.0587335526315789","12.161398026315789","0","Sun Mar 08 2015 16:20:00 GMT-0400 (EDT)"
tidbase4,"20.597774075410907","1","10.949843750000001","14.843421875","0","0","1","18.505859375","0","0","11.353125","0.6075625","1.06715625","12.127781250000002","0","Sun Mar 08 2015 16:40:00 GMT-0400 (EDT)"
tidbase4,"20.44774587091","1","10.946776315789474","14.850921052631577","0","0","1","18.386891447368424","0","0","10.963815789473685","0.6082730263157895","1.0785361842105265","12.107927631578947","0","Sun Mar 08 2015 17:00:00 GMT-0400 (EDT)"
tidbase4,"20.280818326645626","1","10.940203125","14.86809375","0","0","1","17.736562499999998","0","0","10.0625","0.45689062500000005","1.073375","12.085703124999998","0","Sun Mar 08 2015 17:20:00 GMT-0400 (EDT)"
tidbase4,"20.096727224384296","1","10.939703947368422","14.869194078947368","0","0","1","17.813207236842103","0","0","10","0.43139802631578944","1.0801315789473684","12.072351973684212","0","Sun Mar 08 2015 17:40:00 GMT-0400 (EDT)"
tidbase4,"19.871478179159745","1","10.939796875000003","14.868765625","0","0","1","16.53421875","0","0","10","0.20610937499999998","1.07284375","12.049484375000002","0","Sun Mar 08 2015 18:00:00 GMT-0400 (EDT)"
tidbase4,"19.576497643387228","1","10.939736842105262","14.868930921052634","0","0","1","14.04856907894737","0","0","10","0.05773026315789473","1.0801809210526319","12.027121710526316","0","Sun Mar 08 2015 18:20:00 GMT-0400 (EDT)"
tidbase4,"19.267024586528127","0.6447368421052632","10.9303125","14.885608552631577","0","0","1","12.249750000000002","0","0","9.12828947368421","0.01442434210526316","1.0919243421052631","12.00703947368421","0","Sun Mar 08 2015 18:40:00 GMT-0400 (EDT)"
tidbase4,"18.940246983616536","0","10.91564144736842","14.911296874999996","0","0","1","1.085690789473684","0","0","7.546875","0","1.077578125","11.973906249999999","0","Sun Mar 08 2015 19:00:00 GMT-0400 (EDT)"
tidbase4,"18.614674624977866","0","10.903009868421051","14.935592105263158","0","0","1","0.15370065789473686","0","0","6.245065789473684","0","1.0863651315789473","11.957138157894734","0","Sun Mar 08 2015 19:20:00 GMT-0400 (EDT)"
tidbase4,"18.285354616627348","0","10.897890624999999","14.946187500000002","0","0","1","0.1521875","0","0","5.6796875","0","1.0805","11.942718750000001","0","Sun Mar 08 2015 19:40:00 GMT-0400 (EDT)"
tidbase4,"17.95881521371265","0","10.891628289473685","14.959013157894736","0","0","1","0.1532894736842105","0","0","5","0","1.0864144736842103","11.931743421052632","0","Sun Mar 08 2015 20:00:00 GMT-0400 (EDT)"
tidbase4,"17.629381407537586","0","10.887312499999998","14.967703124999996","0","0","1","0.15226562499999996","0","0","4.5671875","0","1.0891562499999998","11.927281250000004","0","Sun Mar 08 2015 20:20:00 GMT-0400 (EDT)"
tidbase4,"17.301787332394362","0","10.883141447368422","14.978618421052632","0","0","1","0.15534539473684214","0","0","4","0","1.0761513157894735","11.917286184210528","0","Sun Mar 08 2015 20:40:00 GMT-0400 (EDT)"
tidbase4,"16.974035672762316","0","10.880921875000002","14.982546875000002","0","0","1","0.153671875","0","0","3.759375","0","1.0843749999999999","11.900796875","0","Sun Mar 08 2015 21:00:00 GMT-0400 (EDT)"
tidbase4,"16.647368577742995","0","10.875115131578946","14.994555921052632","0","0","1","0.15189144736842106","0","0","3","0","1.0794901315789476","11.885476973684211","0","Sun Mar 08 2015 21:20:00 GMT-0400 (EDT)"
tidbase4,"16.327605187665338","0","10.87126644736842","15.00139802631579","0","0","1","0.1504934210526316","0","0","2.5822368421052633","0","1.0727960526315787","11.870855263157894","0","Sun Mar 08 2015 21:40:00 GMT-0400 (EDT)"
tidbase4,"15.99965160267879","0","10.866","15.01128125","0","0","1","0.14984375","0","0","2","0","1.0886875000000003","11.85790625","0","Sun Mar 08 2015 22:00:00 GMT-0400 (EDT)"
tidbase4,"15.672090636482272","0","10.866496710526317","15.011118421052629","0","0","1","0.1505756578947368","0","0","2","0","1.0821875","11.847105263157895","0","Sun Mar 08 2015 22:20:00 GMT-0400 (EDT)"
tidbase4,"15.345107271773426","0","10.8664375","15.010953125","0","0","1","0.15195312499999997","0","0","2","0","1.0825156249999996","11.84","0","Sun Mar 08 2015 22:40:00 GMT-0400 (EDT)"
tidbase4,"15.018786990186646","0","10.866348684210527","15.010986842105263","0","0","1","0.14950657894736843","0","0","2","0","1.0729440789473685","11.832434210526316","0","Sun Mar 08 2015 23:00:00 GMT-0400 (EDT)"
tidbase4,"14.691450563535643","0","10.859984375","15.026640624999999","0","0","1","0.14976562499999999","0","0","1.1796875","0","1.08240625","11.823812499999999","0","Sun Mar 08 2015 23:20:00 GMT-0400 (EDT)"
tidbase4,"14.364736650507671","0","10.858667763157895","15.030148026315786","0","0","1","0.14884868421052633","0","0","1","0","1.0838322368421054","11.811546052631579","0","Sun Mar 08 2015 23:40:00 GMT-0400 (EDT)"
tidbase4,"14.037021430274894","0","10.858968749999999","15.02996875","0","0","1","0.14554687499999996","0","0","1","0","1.0739375","11.804390625","0","Mon Mar 09 2015 00:00:00 GMT-0400 (EDT)"
tidbase4,"13.711792581781852","0","10.858947368421052","15.030197368421053","0","0","1","0.1489309210526316","0","0","1","0","1.079851973684211","11.790394736842106","0","Mon Mar 09 2015 00:20:00 GMT-0400 (EDT)"
tidbase4,"13.392334199254355","0","10.852023026315791","15.044671052631578","0","0","1","0.14898437499999997","0","0","0.25493421052631576","0","1.0808552631578947","11.775049342105262","0","Mon Mar 09 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"13.066261408478141","0","10.849531249999998","15.049671875000001","0","0","1","0.14819078947368416","0","0","0","0","1.078484375","11.762062499999999","0","Mon Mar 09 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"12.741762214559216","0","10.84973684210526","15.049473684210525","0","0","1","0.15074013157894736","0","0","0","0","1.070049342105263","11.75291118421053","0","Mon Mar 09 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"12.416236281368942","0","10.849578124999999","15.049453125","0","0","1","0.14875","0","0","0","0","1.0753125000000003","11.748093749999999","0","Mon Mar 09 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"12.089518671350818","0","10.849523026315788","15.049687500000001","0","0","1","0.14967105263157898","0","0","0","0","1.0827302631578948","11.74125","0","Mon Mar 09 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"11.76301256170056","0","10.849390625000002","15.049812499999998","0","0","1","0.14859375","0","0","0","0","1.08290625","11.730093749999998","0","Mon Mar 09 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"11.43182805158708","0","10.846348684210527","15.055230263157897","0","0","1","0.1485197368421053","0","0","-0.2779605263157895","0","1.0950822368421054","11.719407894736841","0","Mon Mar 09 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"11.113365079324547","0","10.839802631578948","15.068536184210526","0","0","1","0.14909539473684208","0","0","-1","0","1.0798848684210522","11.711085526315788","0","Mon Mar 09 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"10.78649468164269","0","10.83959375","15.068953125000002","0","0","1","0.14671874999999998","0","0","-1","0","1.09134375","11.69775","0","Mon Mar 09 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"10.45821156689473","0","10.837236842105263","15.072417763157892","0","0","1","0.1476151315789474","0","0","-1.225328947368421","0","1.0921710526315793","11.6853125","0","Mon Mar 09 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"10.12854914107194","0","10.829578125","15.084015625000003","0","0","1","0.1478125","0","0","-2","0","1.099203125","11.67225","0","Mon Mar 09 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"9.800750470296498","0","10.830230263157894","15.083618421052632","0","0","1","0.14769736842105266","0","0","-2","0","1.0681907894736842","11.66143092105263","0","Mon Mar 09 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"9.4743144468931","0","10.830171875000001","15.083796874999999","0","0","1","0.14687499999999998","0","0","-2","0","1.0753750000000002","11.656031250000002","0","Mon Mar 09 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"9.147182763218614","0","10.828815789473685","15.085723684210524","0","0","1","0.14942434210526315","0","0","-2.0921052631578947","0","1.0840625000000002","11.647894736842105","0","Mon Mar 09 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"8.819957952245806","0","10.820093750000003","15.100874999999998","0","0","1","0.14921875","0","0","-3","0","1.0845000000000002","11.63771875","0","Mon Mar 09 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"8.490995823452447","0","10.824276315789476","15.093157894736839","0","0","1","0.14720394736842107","0","0","-2.5411184210526314","0","1.089013157894737","11.629243421052632","0","Mon Mar 09 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"8.165366411107627","0","10.829437499999997","15.084407894736838","0","0","1","0.148828125","0","0","-2","0","1.1064999999999998","11.621578125","0","Mon Mar 09 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"7.83200335044248","0","10.82949013157895","15.084140624999995","0","0","1","0.7476151315789474","0","0","-2","0","1.105953947368421","11.61472039473684","0","Mon Mar 09 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"7.500879380253484","0.40625","10.838240131578948","15.070674342105265","0","0","1","10.257861842105264","0","0","-1.1266447368421053","0.00125","1.0919078947368421","11.615641447368422","0","Mon Mar 09 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"7.17394965387348","1","10.856671875","15.03409375","0","0","1","14.221015625000003","0","0","0.8046875","0.027109375","1.1008437500000001","11.610968749999998","0","Mon Mar 09 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"6.8789093432291","1","10.867319078947366","15.008388157894734","0","0","1","16.070690789473687","0","0","2.148026315789474","0.2151809210526316","1.091825657894737","11.619457236842106","0","Mon Mar 09 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"6.620351141204701","1","10.877140625","14.989921874999999","0","0","1","14.335703125","0","0","3.296875","0.26595312499999996","1.1007812499999998","11.612359375","0","Mon Mar 09 2015 07:40:00 GMT-0400 (EDT)"
tidbase4,"6.390753489108874","1","10.882779605263158","14.977154605263156","0","0","1","14.692072368421051","0","0","4.1118421052631575","0.4350657894736842","1.099078947368421","11.623371710526317","0","Mon Mar 09 2015 08:00:00 GMT-0400 (EDT)"
tidbase4,"6.265957558948638","1","10.891359374999999","14.958265625","0","0","1","19.150156250000002","0","0","5.08125","1.090296875","1.1026406249999998","11.70025","0","Mon Mar 09 2015 08:20:00 GMT-0400 (EDT)"
tidbase4,"6.507412531869825","1","10.908289473684212","14.926891447368419","0","0","1","19.427105263157895","0","0","6.697368421052632","2.2264473684210526","1.06375","11.918601973684213","0","Mon Mar 09 2015 08:40:00 GMT-0400 (EDT)"
tidbase4,"6.950597513790454","1","10.926990131578949","14.892911184210526","0","0","1","19.091743421052634","0","0","8.702302631578947","3.6270230263157894","1.0704276315789474","12.155888157894736","0","Mon Mar 09 2015 09:00:00 GMT-0400 (EDT)"
tidbase4,"8.16393978102197","1","10.959609375000001","14.826828125","0","0","1","18.567500000000003","0","0","12.296875","5.729953124999999","1.05290625","12.562453125000001","0","Mon Mar 09 2015 09:20:00 GMT-0400 (EDT)"
tidbase4,"9.651377888429717","1","10.996907894736841","14.753075657894739","0","0","1","18.29018092105263","0","0","16.375","6.2241282894736845","1.043717105263158","12.656496710526316","0","Mon Mar 09 2015 09:40:00 GMT-0400 (EDT)"
tidbase4,"11.1479557661795","1","11.019796874999999","14.706812500000002","0","0","1","18.443437499999998","0","0","18.9453125","5.795125","1.0353750000000002","12.626046875","0","Mon Mar 09 2015 10:00:00 GMT-0400 (EDT)"
tidbase4,"12.834620838574867","1","11.036480263157893","14.671874999999996","0","0","1","18.04807565789474","0","0","20.89638157894737","7.1498848684210525","1.0412993421052634","12.740032894736842","0","Mon Mar 09 2015 10:20:00 GMT-0400 (EDT)"
tidbase4,"14.697033807430907","1","11.057343749999998","14.633890625000001","0","0","1","17.484921875000005","0","0","22.971875","7.272359374999999","1.036609375","12.756906249999998","0","Mon Mar 09 2015 10:40:00 GMT-0400 (EDT)"
tidbase4,"16.63720850164135","1","11.070345394736844","14.607631578947366","0","0","1","17.539194078947368","0","0","24.467105263157894","7.4965460526315795","1.0223190789473684","12.768634868421055","0","Mon Mar 09 2015 11:00:00 GMT-0400 (EDT)"
tidbase4,"18.56218749420565","1","11.080115131578946","14.587269736842101","0","0","1","17.57151315789473","0","0","25.59046052631579","7.609440789473684","1.0260197368421051","12.797351973684208","0","Mon Mar 09 2015 11:20:00 GMT-0400 (EDT)"
tidbase4,"20.57474175303086","1","11.088703125","14.571406249999999","0","0","1","17.618828125","0","0","26.4890625","7.654625","1.036296875","12.82525","0","Mon Mar 09 2015 11:40:00 GMT-0400 (EDT)"
tidbase4,"22.584010970318253","1","11.098651315789475","14.549671052631577","0","0","1","17.44799342105263","0","0","27.657894736842106","7.673141447368422","1.0219407894736838","12.851348684210524","0","Mon Mar 09 2015 12:00:00 GMT-0400 (EDT)"
tidbase4,"24.589426752522236","1","11.100937499999999","14.542484375","0","0","1","17.1553125","0","0","28","7.558484375000001","1.025265625","12.868765624999998","0","Mon Mar 09 2015 12:20:00 GMT-0400 (EDT)"
tidbase4,"26.551451489289057","1","11.10080592105263","14.542582236842104","0","0","1","17.453338815789472","0","0","28","7.406315789473683","1.0267269736842106","12.885427631578949","0","Mon Mar 09 2015 12:40:00 GMT-0400 (EDT)"
tidbase4,"28.47351464312046","1","11.101562500000004","14.543234375000003","0","0","1","17.623515625000003","0","0","28","7.3199375","1.0232812500000001","12.910234375000002","0","Mon Mar 09 2015 13:00:00 GMT-0400 (EDT)"
tidbase4,"30.349356688590085","1","11.101496710526318","14.542499999999997","0","0","1","17.50235197368421","0","0","28","7.089687499999999","1.0138486842105263","12.927286184210526","0","Mon Mar 09 2015 13:20:00 GMT-0400 (EDT)"
tidbase4,"32.08447529797022","1","11.100509868421051","14.542236842105261","0","0","1","17.43606907894737","0","0","28","6.618865131578948","1.0284046052631577","12.9259375","0","Mon Mar 09 2015 13:40:00 GMT-0400 (EDT)"
tidbase4,"33.66891820834651","1","11.101187499999998","14.542796874999999","0","0","1","17.317812500000002","0","0","27.9875","6.228015625","1.02121875","12.923765624999998","0","Mon Mar 09 2015 14:00:00 GMT-0400 (EDT)"
tidbase4,"35.297998906043176","1","11.093865131578946","14.560312499999997","0","0","1","17.872828947368426","0","0","27.050986842105264","6.278059210526315","1.0056743421052632","12.956973684210528","0","Mon Mar 09 2015 14:20:00 GMT-0400 (EDT)"
tidbase4,"36.82296364650739","1","11.093421875","14.562078125","0","0","1","18.140781250000003","0","0","27","5.771937499999999","1.0210781249999998","12.955671874999998","0","Mon Mar 09 2015 14:40:00 GMT-0400 (EDT)"
tidbase4,"37.99982229015435","1","11.087253289473683","14.574095394736844","0","0","1","19.920773026315796","0","0","26.335526315789473","3.750427631578947","1.0326480263157891","12.840789473684211","0","Mon Mar 09 2015 15:00:00 GMT-0400 (EDT)"
tidbase4,"38.58634206288523","1","11.075031249999999","14.596906250000004","0","0","1","20.03171875","0","0","25.0296875","2.53684375","1.0358906250000002","12.736125","0","Mon Mar 09 2015 15:20:00 GMT-0400 (EDT)"
tidbase4,"38.84691968344595","1","11.05611842105263","14.633322368421052","0","0","1","20.078503289473687","0","0","23.06907894736842","1.2963486842105263","1.0598355263157895","12.614259868421055","0","Mon Mar 09 2015 15:40:00 GMT-0400 (EDT)"
tidbase4,"38.81302462245205","1","11.036578947368419","14.672154605263154","0","0","1","19.764934210526313","0","0","20.93092105263158","0.7692434210526315","1.0580427631578946","12.521348684210528","0","Mon Mar 09 2015 16:00:00 GMT-0400 (EDT)"
tidbase4,"38.67258971916722","1","11.017421875","14.71078125","0","0","1","17.577421875","0","0","18.7765625","0.48010937500000006","1.064859375","12.461578124999996","0","Mon Mar 09 2015 16:20:00 GMT-0400 (EDT)"
tidbase4,"38.47701049823498","1","11.000707236842103","14.743519736842105","0","0","1","15.737796052631579","0","0","16.932565789473685","0.3559375","1.0691776315789472","12.428684210526315","0","Mon Mar 09 2015 16:40:00 GMT-0400 (EDT)"
tidbase4,"38.25436495095873","1","10.988984375","14.768515625000001","0","0","1","17.44796875000001","0","0","15.53125","0.294109375","1.046328125","12.4103125","0","Mon Mar 09 2015 17:00:00 GMT-0400 (EDT)"
tidbase4,"38.01838741287995","1","10.980625","14.784243421052631","0","0","1","15.98088815789474","0","0","14.631578947368421","0.2274342105263158","1.0410855263157894","12.388881578947366","0","Mon Mar 09 2015 17:20:00 GMT-0400 (EDT)"
tidbase4,"37.75791872394633","1","10.972453124999998","14.802187499999999","0","0","1","15.102265624999998","0","0","13.684375","0.15831250000000002","1.0588281249999998","12.370249999999999","0","Mon Mar 09 2015 17:40:00 GMT-0400 (EDT)"
tidbase4,"37.47489526161249","1","10.967006578947368","14.812746710526318","0","0","1","15.82307565789474","0","0","13","0.10985197368421049","1.0670394736842106","12.356529605263157","0","Mon Mar 09 2015 18:00:00 GMT-0400 (EDT)"
tidbase4,"37.17334618145259","1","10.963593750000003","14.818625","0","0","1","16.648671875000005","0","0","12.7109375","0.03601562500000001","1.057765625","12.339953125","0","Mon Mar 09 2015 18:20:00 GMT-0400 (EDT)"
tidbase4,"36.85639259273297","0.6792763157894737","10.95422697368421","14.835855263157896","0","0","1","13.846398026315791","0","0","11.796052631578947","0.002845394736842106","1.0592763157894738","12.320345394736838","0","Mon Mar 09 2015 18:40:00 GMT-0400 (EDT)"
tidbase4,"36.53766902451388","0","10.940312500000001","14.865515625","0","0","1","1.218671875","0","0","10.1203125","0","1.0399375000000002","12.299218749999998","0","Mon Mar 09 2015 19:00:00 GMT-0400 (EDT)"
tidbase4,"36.2210441690628","0","10.929950657894736","14.88680921052632","0","0","1","0.15493421052631576","0","0","9","0","1.0507236842105263","12.287565789473685","0","Mon Mar 09 2015 19:20:00 GMT-0400 (EDT)"
tidbase4,"35.89973694008486","0","10.921296875","14.901093750000001","0","0","1","0.1546875","0","0","8.115625","0","1.0586875","12.2758125","0","Mon Mar 09 2015 19:40:00 GMT-0400 (EDT)"
tidbase4,"35.57998491369262","0","10.91453947368421","14.915427631578945","0","0","1","0.15370065789473686","0","0","7.3305921052631575","0","1.0546217105263158","12.264572368421051","0","Mon Mar 09 2015 20:00:00 GMT-0400 (EDT)"
tidbase4,"35.2700104618305","0","10.904671875","14.935904605263161","0","0","1","0.152109375","0","0","6.23125","0","1.0492656249999999","12.25153125","0","Mon Mar 09 2015 20:20:00 GMT-0400 (EDT)"
tidbase4,"34.94996192771353","0","10.90047697368421","14.943468750000003","0","0","1","0.15271381578947366","0","0","5.7993421052631575","0","1.0517434210526317","12.23828947368421","0","Mon Mar 09 2015 20:40:00 GMT-0400 (EDT)"
tidbase4,"34.63241332783107","0","10.892828947368423","14.958108552631577","0","0","1","0.1527138157894737","0","0","5","0","1.037845394736842","12.222302631578948","0","Mon Mar 09 2015 21:00:00 GMT-0400 (EDT)"
tidbase4,"34.315633733636375","0","10.892078125000001","14.959171874999996","0","0","1","0.15429687500000003","0","0","5","0","1.0435625","12.207078125","0","Mon Mar 09 2015 21:20:00 GMT-0400 (EDT)"
tidbase4,"33.997026105829704","0","10.891710526315789","14.958980263157894","0","0","1","0.15427631578947368","0","0","5","0","1.0551151315789473","12.196167763157895","0","Mon Mar 09 2015 21:40:00 GMT-0400 (EDT)"
tidbase4,"33.676918835138196","0","10.892421875000002","14.958515625","0","0","1","0.15242187499999998","0","0","5","0","1.056171875","12.190750000000003","0","Mon Mar 09 2015 22:00:00 GMT-0400 (EDT)"
tidbase4,"33.35853286448222","0","10.892911184210528","14.958190789473681","0","0","1","0.15115131578947366","0","0","5","0","1.0532401315789475","12.18825657894737","0","Mon Mar 09 2015 22:20:00 GMT-0400 (EDT)"
tidbase4,"33.03822145294664","0","10.892765625","14.958218749999997","0","0","1","0.15210937500000002","0","0","5","0","1.051828125","12.181750000000003","0","Mon Mar 09 2015 22:40:00 GMT-0400 (EDT)"
tidbase4,"32.71929391720097","0","10.889473684210527","14.966957236842102","0","0","1","0.15435855263157897","0","0","4.587171052631579","0","1.0514309210526318","12.171842105263158","0","Mon Mar 09 2015 23:00:00 GMT-0400 (EDT)"
tidbase4,"32.396396136976406","0","10.88453125","14.978343750000002","0","0","1","0.15406250000000002","0","0","4","0","1.063453125","12.161437500000002","0","Mon Mar 09 2015 23:20:00 GMT-0400 (EDT)"
tidbase4,"32.07539710184685","0","10.88453947368421","14.977516447368425","0","0","1","0.15468749999999998","0","0","4","0","1.0604276315789471","12.151151315789471","0","Mon Mar 09 2015 23:40:00 GMT-0400 (EDT)"
tidbase4,"31.759374518653715","0","10.884781249999998","14.97665625","0","0","1","0.15265625","0","0","4","0","1.034234375","12.140593749999999","0","Tue Mar 10 2015 00:00:00 GMT-0400 (EDT)"
tidbase4,"31.440818791506253","0","10.884506578947372","14.977417763157893","0","0","1","0.15476973684210527","0","0","4","0","1.0528289473684211","12.127845394736841","0","Tue Mar 10 2015 00:20:00 GMT-0400 (EDT)"
tidbase4,"31.12292795047035","0","10.885359375000002","14.977640625000001","0","0","1","0.15367187499999996","0","0","4","0","1.044375","12.11440625","0","Tue Mar 10 2015 00:40:00 GMT-0400 (EDT)"
tidbase4,"30.806286341326967","0","10.885049342105262","14.978289473684216","0","0","1","0.1516447368421053","0","0","4","0","1.053190789473684","12.102467105263157","0","Tue Mar 10 2015 01:00:00 GMT-0400 (EDT)"
tidbase4,"30.485682114401964","0","10.880843750000002","14.985390625000003","0","0","1","0.15421875000000004","0","0","3.5078125","0","1.0471875000000002","12.099265625","0","Tue Mar 10 2015 01:20:00 GMT-0400 (EDT)"
tidbase4,"30.16526727540831","0","10.87565789473684","14.994111842105266","0","0","1","0.15213815789473684","0","0","3","0","1.0667105263157894","12.095559210526314","0","Tue Mar 10 2015 01:40:00 GMT-0400 (EDT)"
tidbase4,"29.842553467500693","0","10.87571875","14.994109374999999","0","0","1","0.15242187499999998","0","0","3","0","1.062390625","12.087531250000001","0","Tue Mar 10 2015 02:00:00 GMT-0400 (EDT)"
tidbase4,"29.52164318550958","0","10.875921052631579","14.993947368421058","0","0","1","0.15082236842105262","0","0","2.9884868421052633","0","1.053996710526316","12.076874999999998","0","Tue Mar 10 2015 02:20:00 GMT-0400 (EDT)"
tidbase4,"29.199341006418422","0","10.86740625","15.010765625000001","0","0","1","0.150078125","0","0","2.0015625","0","1.07065625","12.066625","0","Tue Mar 10 2015 02:40:00 GMT-0400 (EDT)"
tidbase4,"28.876055528288123","0","10.867006578947368","15.010888157894739","0","0","1","0.15197368421052632","0","0","2","0","1.0578125","12.056184210526316","0","Tue Mar 10 2015 03:00:00 GMT-0400 (EDT)"
tidbase4,"28.551254581216387","0","10.866156250000001","15.011375000000001","0","0","1","0.15171875","0","0","2","0","1.075421875","12.04575","0","Tue Mar 10 2015 03:20:00 GMT-0400 (EDT)"
tidbase4,"28.226848863518956","0","10.866611842105263","15.011085526315792","0","0","1","0.15032894736842106","0","0","2","0","1.059934210526316","12.034506578947369","0","Tue Mar 10 2015 03:40:00 GMT-0400 (EDT)"
tidbase4,"27.90634421123813","0","10.866359375000002","15.011187500000002","0","0","1","0.15062499999999998","0","0","2","0","1.064359375","12.025671874999999","0","Tue Mar 10 2015 04:00:00 GMT-0400 (EDT)"
tidbase4,"27.582879906283203","0","10.86702302631579","15.010986842105263","0","0","1","0.14983552631578947","0","0","2","0","1.0607730263157893","12.019457236842106","0","Tue Mar 10 2015 04:20:00 GMT-0400 (EDT)"
tidbase4,"27.26125803423343","0","10.860328124999999","15.025453124999999","0","0","1","0.15164062499999997","0","0","1.2265625","0","1.0611875","12.015906249999999","0","Tue Mar 10 2015 04:40:00 GMT-0400 (EDT)"
tidbase4,"26.93938339582056","0","10.858256578947369","15.029917763157895","0","0","1","0.15279605263157894","0","0","1","0","1.0631085526315789","12.006019736842104","0","Tue Mar 10 2015 05:00:00 GMT-0400 (EDT)"
tidbase4,"26.610597530566842","0","10.858203125","15.030140625000001","0","0","1","0.15124999999999994","0","0","1.0046875","0","1.084984375","11.992046875","0","Tue Mar 10 2015 05:20:00 GMT-0400 (EDT)"
tidbase4,"26.28526143036464","0","10.867269736842108","15.010789473684213","0","0","1","0.15090460526315788","0","0","1.9967105263157894","0","1.0608388157894737","11.981611842105265","0","Tue Mar 10 2015 05:40:00 GMT-0400 (EDT)"
tidbase4,"25.964406169252538","0","10.867109375000002","15.010750000000002","0","0","1","0.15226562500000002","0","0","2","0","1.0568125000000002","11.972265625","0","Tue Mar 10 2015 06:00:00 GMT-0400 (EDT)"
tidbase4,"25.640948147313026","0","10.866200657894737","15.011069078947367","0","0","1","0.9269736842105264","0","0","2","0","1.069654605263158","11.964144736842105","0","Tue Mar 10 2015 06:20:00 GMT-0400 (EDT)"
tidbase4,"25.317130708513858","0.6046875","10.869296875","15.005343749999998","0","0","1","12.057593750000002","0","0","2.353125","0.004421875","1.0704687500000003","11.966265624999998","0","Tue Mar 10 2015 06:40:00 GMT-0400 (EDT)"
tidbase4,"24.991271035080292","1","10.88126644736842","14.982253289473686","0","0","1","16.136644736842104","0","0","3.7878289473684212","0.010756578947368423","1.0833223684210527","11.962384868421053","0","Tue Mar 10 2015 07:00:00 GMT-0400 (EDT)"
tidbase4,"24.68055352152733","1","10.88690625","14.969859374999999","0","0","1","16.668749999999996","0","0","4.465625","0.11934375","1.0857812500000004","11.963078125000001","0","Tue Mar 10 2015 07:20:00 GMT-0400 (EDT)"
tidbase4,"24.414805761637446","1","10.891200657894737","14.959259868421052","0","0","1","14.480805921052632","0","0","5","0.29360197368421054","1.089358552631579","11.966677631578948","0","Tue Mar 10 2015 07:40:00 GMT-0400 (EDT)"
