"did","charge","charging","overdischarge_voltage","battery_full_voltage","battery_overload","load_on","overload","battery_full","pv_voltage","over_discharge","load_current","charge_current","battery_temperature","load_short","battery_voltage","date"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:05:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:10:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:15:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:25:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:30:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:35:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:45:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:50:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 17:55:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:05:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:10:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:15:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:25:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:30:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:35:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:45:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:50:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 18:55:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:05:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:10:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:15:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:25:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:30:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:35:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:45:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:50:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 19:55:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 20:05:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 20:10:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 20:15:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 01 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.888000000000002","14.772","0","1","0","0","0.11250000000000002","0","0.8600000000000001","0","4","0","12.342500000000001","Thu Jan 01 2015 20:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.89","14.77","0","1","0","0","0.1625","0","0.75","0","4","0","12.35","Thu Jan 01 2015 20:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.896","14.768","0","1","0","0","0.16","0","0.6359999999999999","0","4","0","12.344","Thu Jan 01 2015 20:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.892","14.771999999999997","0","1","0","0","0.16","0","0.812","0","4","0","12.344000000000001","Thu Jan 01 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.901999999999997","14.766","0","1","0","0","0.13","0","0.53","0","4","0","12.332","Thu Jan 01 2015 20:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.8975","14.7675","0","1","0","0","0.15000000000000002","0","0.635","0","4","0","12.342500000000001","Thu Jan 01 2015 20:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.89","14.772","0","1","0","0","0.14999999999999997","0","0.826","0","4","0","12.32","Thu Jan 01 2015 20:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.895999999999999","14.767999999999997","0","1","0","0","0.13999999999999999","0","0.666","0","4","0","12.322","Thu Jan 01 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.894","14.77","0","1","0","0","0.14","0","0.7220000000000001","0","4","0","12.322","Thu Jan 01 2015 21:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.895","14.767499999999998","0","1","0","0","0.15","0","0.6875","0","4","0","12.3275","Thu Jan 01 2015 21:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.906","14.764000000000001","0","1","0","0","0.13999999999999999","0","0.442","0","4","0","12.322","Thu Jan 01 2015 21:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.888000000000002","14.771999999999997","0","1","0","0","0.16","0","0.818","0","4","0","12.32","Thu Jan 01 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.894","14.778","0","1","0","0","0.13","0","0.5820000000000001","0","3.4","0","12.312","Thu Jan 01 2015 21:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.887500000000001","14.7875","0","1","0","0","0.1625","0","0.6275","0","3","0","12.315000000000001","Thu Jan 01 2015 21:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.884000000000002","14.788","0","1","0","0","0.15","0","0.73","0","3","0","12.303999999999998","Thu Jan 01 2015 21:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.886000000000001","14.789999999999997","0","1","0","0","0.15","0","0.766","0","3","0","12.304","Thu Jan 01 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.888000000000002","14.782","0","1","0","0","0.15","0","0.6839999999999999","0","3.2","0","12.308","Thu Jan 01 2015 21:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.895","14.767499999999998","0","1","0","0","0.13749999999999998","0","0.6699999999999999","0","4","0","12.3","Thu Jan 01 2015 21:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.892","14.77","0","1","0","0","0.15","0","0.7180000000000001","0","4","0","12.304000000000002","Thu Jan 01 2015 21:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.894","14.768","0","1","0","0","0.16","0","0.694","0","4","0","12.304000000000002","Thu Jan 01 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.888000000000002","14.772","0","1","0","0","0.16999999999999998","0","0.8280000000000001","0","4","0","12.3","Thu Jan 01 2015 22:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.895","14.767499999999998","0","1","0","0","0.15","0","0.605","0","4","0","12.3","Thu Jan 01 2015 22:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.892","14.77","0","1","0","0","0.16","0","0.736","0","4","0","12.3","Thu Jan 01 2015 22:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.895999999999999","14.77","0","1","0","0","0.14","0","0.686","0","4","0","12.3","Thu Jan 01 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.892","14.77","0","1","0","0","0.15","0","0.6980000000000001","0","4","0","12.3","Thu Jan 01 2015 22:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.885","14.7775","0","1","0","0","0.1375","0","0.9425","0","4","0","12.295000000000002","Thu Jan 01 2015 22:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.894","14.77","0","1","0","0","0.14","0","0.7","0","4","0","12.3","Thu Jan 01 2015 22:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.9","14.76","0","1","0","0","0.13","0","0.62","0","4.2","0","12.296000000000001","Thu Jan 01 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.9","14.751999999999999","0","1","0","0","0.15","0","0.808","0","5","0","12.291999999999998","Thu Jan 01 2015 22:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.905000000000001","14.75","0","1","0","0","0.15","0","0.6719999999999999","0","5","0","12.295999999999998","Thu Jan 01 2015 22:50:00 GMT-0500 (EST)"
tidbase4,"null","0","10.904","14.75","0","1","0","0","0.15","0","0.7974999999999999","0","5","0","12.3","Thu Jan 01 2015 22:55:00 GMT-0500 (EST)"
tidbase4,"null","0","10.905999999999999","14.748000000000001","0","1","0","0","0.15","0","0.64","0","5","0","12.296000000000001","Thu Jan 01 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","10.907999999999998","14.75","0","1","0","0","0.13999999999999999","0","0.586","0","5","0","12.296000000000001","Thu Jan 01 2015 23:05:00 GMT-0500 (EST)"
tidbase4,"null","0","10.91","14.7475","0","1","0","0","0.13","0","0.5740000000000001","0","5","0","12.296000000000001","Thu Jan 01 2015 23:10:00 GMT-0500 (EST)"
tidbase4,"null","0","10.902","14.75","0","1","0","0","0.15","0","0.7350000000000001","0","5","0","12.285","Thu Jan 01 2015 23:15:00 GMT-0500 (EST)"
tidbase4,"null","0","10.898","14.751999999999999","0","1","0","0","0.16","0","0.8320000000000001","0","5","0","12.284","Thu Jan 01 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","10.904","14.748000000000001","0","1","0","0","0.13999999999999999","0","0.654","0","5","0","12.284","Thu Jan 01 2015 23:25:00 GMT-0500 (EST)"
tidbase4,"null","0","10.8925","14.76","0","1","0","0","0.14","0","0.942","0","5","0","12.28","Thu Jan 01 2015 23:30:00 GMT-0500 (EST)"
tidbase4,"null","0","10.902000000000001","14.75","0","1","0","0","0.15","0","0.6925","0","5","0","12.275","Thu Jan 01 2015 23:35:00 GMT-0500 (EST)"
tidbase4,"null","0","10.898","14.754","0","1","0","0","0.15","0","0.8959999999999999","0","5","0","12.280000000000001","Thu Jan 01 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","10.902","14.75","0","1","0","0","0.13999999999999999","0","0.734","0","5","0","12.267999999999999","Thu Jan 01 2015 23:45:00 GMT-0500 (EST)"
tidbase4,"null","0","10.892","14.756","0","1","0","0","0.14","0","1.19","0","5","0","12.26","Thu Jan 01 2015 23:50:00 GMT-0500 (EST)"
